index,smiles
682,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
683,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
684,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
685,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
686,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
687,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
688,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
689,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
690,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
691,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
692,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
693,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
694,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
695,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
696,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
697,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
698,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
699,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
700,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
701,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
702,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
703,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
704,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
705,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
706,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
707,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
708,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
709,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
710,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
711,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
712,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
713,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
714,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
715,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
716,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
717,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
718,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
719,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
720,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
721,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
722,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
723,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
724,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
725,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
726,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
727,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
728,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
729,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
730,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
731,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
732,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
733,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
734,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
735,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
736,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
737,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
738,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
739,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
740,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
741,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
742,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
743,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
744,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
745,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
746,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
747,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
748,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
749,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
750,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
751,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
752,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
753,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
754,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
755,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
756,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
757,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
758,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
759,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
760,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
761,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
762,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
763,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
764,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
765,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
766,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
767,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
768,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
769,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
770,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
771,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
772,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
773,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
774,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
775,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
776,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
777,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
778,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
779,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
780,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
781,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
782,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
783,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
784,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
785,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
786,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
787,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
788,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
789,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
790,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
791,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
792,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
793,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
794,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
795,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
796,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
797,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
798,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
799,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
800,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
801,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
802,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
803,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
804,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
805,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
806,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
807,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
808,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
809,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
810,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
811,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
812,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
813,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
814,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
815,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
816,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
817,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
818,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
819,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
820,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
821,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
822,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
823,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
824,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
825,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
826,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
827,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
828,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
829,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
830,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
831,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
832,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
833,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
834,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
835,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
836,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
837,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
838,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
839,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
840,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
841,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
842,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
843,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
844,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
845,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
846,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
847,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
848,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
849,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
850,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
851,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
852,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
853,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
854,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
855,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
856,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
857,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
858,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
859,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
860,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
861,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
862,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
863,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
864,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
865,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
866,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
867,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
868,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
869,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
870,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
871,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
872,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
873,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
874,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
875,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
876,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
877,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
878,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
879,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
880,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
881,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
882,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
883,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
884,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
885,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
886,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
887,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
888,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
889,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
890,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
891,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
892,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
893,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
894,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
895,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
896,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
897,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
898,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
899,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
900,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
901,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
902,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
903,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
904,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
905,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
906,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
907,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
908,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
909,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
910,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
911,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
912,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
913,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
914,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
915,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
916,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
917,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
918,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
919,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
920,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
921,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
922,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
923,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
924,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
925,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
926,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
927,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
928,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
929,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
930,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
931,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
932,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
933,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
934,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
935,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
936,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
937,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
938,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
939,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
940,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
941,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
942,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
943,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
944,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
945,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
946,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
947,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
948,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
949,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
950,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
951,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
952,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
953,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
954,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
955,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
956,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
957,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
958,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
959,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
960,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
961,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
962,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
963,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
964,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
965,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
966,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
967,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
968,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
969,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
970,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
971,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
972,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
973,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
974,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
975,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
976,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
977,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
978,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
979,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
980,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
981,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
982,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
983,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
984,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
985,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
986,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
987,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
988,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
989,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
990,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
991,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
992,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
993,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
994,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
995,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
996,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
997,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
998,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
999,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1000,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1001,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1002,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1003,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1004,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1005,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1006,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1007,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1008,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1009,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1010,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1011,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1012,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1013,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1014,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1015,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1016,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1017,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1018,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1019,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1020,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
1021,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
