idx,smiles,hiv,group,img_path
9248.0,CC(C)(C)NNC(=O)C(=Cc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1)NC(=O)c1ccccc1,0.0,train,../data/images/hiv/9248.png
9249.0,O=C(O)c1cc(Cc2cc(Cl)c(O)c(C(=O)O)c2)cc(Cl)c1O,0.0,train,../data/images/hiv/9249.png
9250.0,O=C(c1ccco1)N(C(=S)N1CCN(c2ccccc2)CC1)C1CCCCC1,0.0,train,../data/images/hiv/9250.png
9251.0,CCOC(=O)N1CCN(c2ccc3ccc(N)nc3n2)CC1,0.0,train,../data/images/hiv/9251.png
9252.0,Cc1cc(S(=O)(=O)n2cc[nH]c2=O)c(S)cc1Cl,0.0,train,../data/images/hiv/9252.png
9253.0,O=c1[nH]c2ccc(CC(=S)N3CCN(c4ccccc4)CC3)cc2s1,1.0,train,../data/images/hiv/9253.png
9254.0,COc1ccc(C=Cc2ccnc3ccccc23)cc1,0.0,train,../data/images/hiv/9254.png
9255.0,N#CCc1nc(O)c2ccccc2n1,1.0,train,../data/images/hiv/9255.png
9256.0,NC(=O)Nc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.0,train,../data/images/hiv/9256.png
9257.0,Cc1cn(C(CO)OC(CO)CP(=O)(O)O)c(=O)[nH]c1=O,0.0,train,../data/images/hiv/9257.png
9258.0,N#CC(C#N)C1CN2CCC1CC2,0.0,train,../data/images/hiv/9258.png
9259.0,CSC1=Nc2ccccc2N=C(c2ccc(Cl)cc2)C1,0.0,train,../data/images/hiv/9259.png
9260.0,Cc1ccc(C(=O)C=Cc2ccccc2Cl)cc1,0.0,train,../data/images/hiv/9260.png
9261.0,COc1cc2c(c3c1C(O)C(C)C(C)O3)C=CC(C)(C)O2,0.0,train,../data/images/hiv/9261.png
9262.0,CC12CCC(c3sc(N)c(C#N)c31)C2(C)C,0.0,train,../data/images/hiv/9262.png
9263.0,Cc1c(C(=O)CC(=NNC(=O)c2ccccc2O)C(=O)Nc2ccccc2C(C)C)[n+]([O-])c2ccccc2[n+]1[O-],0.0,train,../data/images/hiv/9263.png
9264.0,Nc1cc([N+](=O)[O-])ccc1N1C(=O)CCCC1=O,0.0,train,../data/images/hiv/9264.png
9265.0,CC(C)CC(N[C-](O)[B+][N+](C)(C)C)C(=O)NC(Cc1ccccc1)C(=O)NC1c2ccsc2C(=NO)C1O,0.0,train,../data/images/hiv/9265.png
9266.0,ON=Cc1ncccc1C1OCCO1,0.0,train,../data/images/hiv/9266.png
9267.0,N=C(N)NC(P(=O)(O)O)P(=O)(O)O,0.0,train,../data/images/hiv/9267.png
9268.0,COC(=O)C(C#N)=C(N)c1c(C)c2ccccc2oc1=N,0.0,train,../data/images/hiv/9268.png
9269.0,COc1c(O)c(C=O)c2c(O)c(-c3c(C)cc4c(C(C)C)c(OC)c(O)c(C=O)c4c3O)c(C)cc2c1C(C)C,0.0,train,../data/images/hiv/9269.png
9270.0,CC1CCC2C(C3OC(=O)CC4CCC(C)C43)C(=O)OC(C3=CCCC3)C12,0.0,train,../data/images/hiv/9270.png
9271.0,FC(F)(F)c1cc(NC2=NCCN=C(Nc3cc(C(F)(F)F)cc(C(F)(F)F)c3)SS2)cc(C(F)(F)F)c1,0.0,train,../data/images/hiv/9271.png
9272.0,CN(C)c1ccc(C=C(NC(=O)c2ccccc2)c2nc3ccccc3c(=O)o2)cc1,0.0,train,../data/images/hiv/9272.png
9273.0,CC(=O)Nc1n[n+]([O-])c2cc(C)ccc2[n+]1[O-],0.0,train,../data/images/hiv/9273.png
9274.0,Cn1c2ccccc2n2c3ncccc3c(=O)c(C#N)c12,0.0,train,../data/images/hiv/9274.png
9275.0,CC(C)(C)OC(=O)N(CCNS(=O)(=O)c1cccc2cnccc12)CCC(=O)ON1C(=O)CCC1=O,0.0,train,../data/images/hiv/9275.png
9276.0,CC(C)CC(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)C(O)CC(=O)NC(C)C(=O)NC(CC(C)C)C(O)CC(=O)O)C(C)C)C(C)C,1.0,train,../data/images/hiv/9276.png
9277.0,CC(CC(=O)Nc1ccc(C)c(C)c1)=NNC(N)=S,0.0,train,../data/images/hiv/9277.png
9278.0,CCc1cccc(C(C)C)c1N1C(=O)C(=O)C(c2nc3ccccc3s2)C(=O)C1=O,0.0,train,../data/images/hiv/9278.png
9279.0,O=S(=O)(N=C1SC(=Nc2ccccc2)N(c2ccccc2)C1=NS(=O)(=O)c1ccccc1)c1ccccc1,0.0,train,../data/images/hiv/9279.png
9280.0,Cc1cc(NC(=O)C(=O)Cc2cnc3ccccc3n2)c(S(=O)(=O)O)cc1Cl,0.0,train,../data/images/hiv/9280.png
9281.0,CCN(CC)C(=O)c1c2nc3c(C(=O)N(CC)CC)cc(O)c(C)c3oc-2c(C)c(=O)c1N,0.0,train,../data/images/hiv/9281.png
9282.0,C(=NNC1=NCCCN1)c1ccc(-c2cn3cc(C=NNC4=NCCCN4)ccc3n2)cc1,0.0,train,../data/images/hiv/9282.png
9283.0,CC[N+]1(CC)CCN[Pd-2]12[n+]1ccccc1-c1cccc[n+]12,0.0,train,../data/images/hiv/9283.png
9284.0,[O+]#C[Ru+2]123([O-])([O-])(C#[O+])C4=C1C1CC4C2=C13,0.0,train,../data/images/hiv/9284.png
9285.0,CC(NNC(=O)CC(=O)N(C(=O)c1ccccc1)c1ccc(Cl)cc1)c1cc2ccccc2oc1=O,0.0,train,../data/images/hiv/9285.png
9286.0,CN(C)C(F)=PC(F)(F)F,0.0,train,../data/images/hiv/9286.png
9287.0,NCCSSCCN,1.0,train,../data/images/hiv/9287.png
9288.0,O=P1(c2ccccc2)CCCCC1,0.0,train,../data/images/hiv/9288.png
9289.0,CCC1NC(N=Nc2ccc([N+](=O)[O-])cc2)(P(=O)(OC(C)C)OC(C)C)OC1=O,0.0,train,../data/images/hiv/9289.png
9290.0,O=C1OC(=C(Cl)c2cccc3ccccc23)c2ccccc21,0.0,train,../data/images/hiv/9290.png
9291.0,Nc1nc(SCC(=O)c2ccccc2)nc2nc3c(c(-c4ccccc4)c12)CCCC3,0.0,train,../data/images/hiv/9291.png
9292.0,Clc1ccccc1C(n1ncc2ccccc21)n1ncc2ccccc21,0.0,train,../data/images/hiv/9292.png
9293.0,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,0.0,train,../data/images/hiv/9293.png
9294.0,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.0,train,../data/images/hiv/9294.png
9295.0,Cc1cc(=O)oc2c(O)c(O)ccc12,0.0,train,../data/images/hiv/9295.png
9296.0,Cc1c(Cl)ccc2c1NC(=O)C2(O)CC(=O)c1ccc(Cl)cc1Cl,0.0,train,../data/images/hiv/9296.png
9297.0,COc1ccc2c(c1)OCc1c-2oc2ccccc2c1=O,0.0,train,../data/images/hiv/9297.png
9298.0,O=C(O)CSc1cc(-c2ccc(Cl)cc2)[s+]s1,0.0,train,../data/images/hiv/9298.png
9299.0,CC(C)(C)n1c(=O)n2c(-c3ccccc3)c(-c3ccccc3)n2c1=O,0.0,train,../data/images/hiv/9299.png
9300.0,COC(=O)C=CC(=O)C=CCOC(=O)c1ccccc1,0.0,train,../data/images/hiv/9300.png
9301.0,O=C(O)C=CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)C=CC(=O)O)cc2)cc1,0.0,train,../data/images/hiv/9301.png
9302.0,c1cncc(C2N3CCCCC3C3c4[nH]c5ccccc5c4CCN32)c1,0.0,train,../data/images/hiv/9302.png
9303.0,c1ccc([PH]23CC[PH]4(c5ccccc5)CC[PH](c5ccccc5)(c5ccccc5)[Pt-2]24[PH](c2ccccc2)(c2ccccc2)CC3)cc1,0.0,train,../data/images/hiv/9303.png
9304.0,COc1ccc(C(=O)N2c3ccccc3N(C)n3cccc3C2CC(=O)O)cc1,0.0,train,../data/images/hiv/9304.png
9305.0,O=C1CN2C(c3ccccc3)=NN(c3ccc([N+](=O)[O-])cc3)C2(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,0.0,train,../data/images/hiv/9305.png
9306.0,C=Cc1ccncc1,0.0,train,../data/images/hiv/9306.png
9307.0,CC(C)C=Nn1c(N)c(C#N)c(C#N)c1C(C)C,0.0,train,../data/images/hiv/9307.png
9308.0,CCOC(=O)C(=Cc1ccc(Br)cc1)C(C)=O,0.0,train,../data/images/hiv/9308.png
9309.0,Nc1nncc2[nH]cnc12,0.0,train,../data/images/hiv/9309.png
9310.0,COC(=O)[CH-][Ge]12[OH+]CCN(CC[OH+]1)CC[OH+]2,0.0,train,../data/images/hiv/9310.png
9311.0,O=c1c(Cl)c(Cl)cnn1-c1ccccc1,0.0,train,../data/images/hiv/9311.png
9312.0,CCOc1cc2c(=O)oc3c(OC)ccc4ccc(c1OC)c2c43,0.0,train,../data/images/hiv/9312.png
9313.0,CC(C)c1ccc(C=Cc2cc(C(=O)NNC(=O)NC3CCCCC3)nc(S)n2)cc1,0.0,train,../data/images/hiv/9313.png
9314.0,Nn1nnc2ccccc21,0.0,train,../data/images/hiv/9314.png
9315.0,C=C1CN(S(=O)(=O)c2ccc(C)cc2)CCCN(CC2CC2)CCCN(S(=O)(=O)c2ccc(C)cc2)C1,0.0,train,../data/images/hiv/9315.png
9316.0,Cc1ccc(C)c(NC(=O)C(=O)C2C(=N)NN(c3ccccc3)C2=O)c1,0.0,train,../data/images/hiv/9316.png
9317.0,S=C(c1c[nH]c2ccccc12)N1CCN(Cc2ccccc2)CC1,0.0,train,../data/images/hiv/9317.png
9318.0,CC(=O)N(C)SCC(NC(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCCNC(=O)OCc1ccccc1)C(=O)NC(C(=O)NC(CSN(C)C(C)=O)C(=O)NC(C(N)=O)C(C)OCc1ccccc1)C(C)OCc1ccccc1,1.0,train,../data/images/hiv/9318.png
9319.0,O=C(O)C1(Nc2ccccc2)CCN(Cc2ccccc2)CC1,0.0,train,../data/images/hiv/9319.png
9320.0,COC(=O)C1=CC2C=CC(C1C(=O)OC)C1C(C(=O)OC)=C(C(=O)OC)C(C(=O)OC)=C(C(=O)OC)C21OC,0.0,train,../data/images/hiv/9320.png
9321.0,COc1ccc(-c2cc(-c3ccco3)c(C#N)c(=S)n2C2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)cc1,1.0,train,../data/images/hiv/9321.png
9322.0,C=C1c2ccccc2CCN1CC(=O)CC1C=CCS1(=O)=O,0.0,train,../data/images/hiv/9322.png
9323.0,COc1cc(C=C(C#N)c2ccccn2)cc(Br)c1O,0.0,train,../data/images/hiv/9323.png
9324.0,OC1C(CBr)OC(OCC(COCc2ccccc2)OCc2ccccc2)C(O)C1O,0.0,train,../data/images/hiv/9324.png
9325.0,CN1CCN(C(=S)N(C)C(=O)c2ccc(Cl)cc2)CC1,0.0,train,../data/images/hiv/9325.png
9326.0,CC(=O)N1C(=O)C(=CC(=O)c2ccc(Cl)cc2)c2ccccc21,0.0,train,../data/images/hiv/9326.png
9327.0,CN(C)c1ccc2nc3c(ccc4ccccc43)[o+]c2c1,0.0,train,../data/images/hiv/9327.png
9328.0,O=C1C=C(C23CC4CC(CC(C4)C2)C3)N2CCCc3cccc(c32)N1,0.0,train,../data/images/hiv/9328.png
9329.0,CC(C)=CCCC(C)=CCCC(C(=O)COCc1ccccc1)P1(=O)OC(C)(C)CN1C(C)(C)C,0.0,train,../data/images/hiv/9329.png
9330.0,Cc1cc(O)c2c(c1)C(C1c3cccc(O)c3C(=O)c3c(O)cc(C)cc31)c1cccc(O)c1C2=O,0.0,train,../data/images/hiv/9330.png
9331.0,O=c1oc2ccccc2c(O)c1C1c2c(c3ccccc3oc2=O)Oc2c1c(=O)oc1ccccc21,0.0,train,../data/images/hiv/9331.png
9332.0,C=Cc1nc2nnc(CCCCCCCCc3nnc4nc(C=C)[nH]n34)n2[nH]1,0.0,train,../data/images/hiv/9332.png
9333.0,C1=[N+]2c3ccccc3[SH+][Cu-5]234([O+]=C1c1ccco1)[O+]=C(c1ccco1)C=[N+]3c1ccccc1[SH+]4,0.0,train,../data/images/hiv/9333.png
9334.0,O=C(NO)NCCCl,0.0,train,../data/images/hiv/9334.png
9335.0,CCCCCCCCCCCCCCCCCCN1C(=O)c2ccccc2[Se]1=O,0.0,train,../data/images/hiv/9335.png
9336.0,CNc1nc(=O)c(C#N)c(-c2ccc(C)cc2)s1,0.0,train,../data/images/hiv/9336.png
9337.0,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,0.0,train,../data/images/hiv/9337.png
9338.0,COc1cc(C(C#N)NNC(=O)Cc2ccccc2)cc(OC)c1OC,0.0,train,../data/images/hiv/9338.png
9339.0,CCOC(C)C(C=NNC(N)=S)=NNC(N)=S,0.0,train,../data/images/hiv/9339.png
9340.0,N[Co-4](N)(N)(N)([OH+]C(=O)CCl)[OH+]C(=O)CCl,0.0,train,../data/images/hiv/9340.png
9341.0,N#Cc1ccccc1NC1OCC(O)C(O)C1O,0.0,train,../data/images/hiv/9341.png
9342.0,CCCCCOCC(O)CO,0.0,train,../data/images/hiv/9342.png
9343.0,S=C1NCCN1C(=S)Nc1ccccc1,0.0,train,../data/images/hiv/9343.png
9344.0,COc1ccc(C2C3=CONC3CC3CCCCC32)cc1,0.0,train,../data/images/hiv/9344.png
9345.0,CC(=O)OCCCCn1cnc2c(Cl)nc(Nc3ccccc3)nc21,0.0,train,../data/images/hiv/9345.png
9346.0,O=C(Nc1ccccc1)c1cc2cc(N=Nc3ccc(Br)cc3)ccc2oc1=O,0.0,train,../data/images/hiv/9346.png
9347.0,Clc1ccc([S+](c2ccc(Cl)cc2)C(Cl)(Cl)C(Cl)(Cl)Cl)cc1,0.0,train,../data/images/hiv/9347.png
9348.0,COc1ccc(C=C2C(=O)C(c3ccccc3)N(c3ccccc3)C2=O)cc1OC,0.0,train,../data/images/hiv/9348.png
9349.0,Cn1cnc2c1=S(=O)(O)N=C(S)N=2,0.0,train,../data/images/hiv/9349.png
9350.0,CC(O)C1(c2ccccc2)CC2(CCN(C)CC2)OC1C,0.0,train,../data/images/hiv/9350.png
9351.0,COC(=O)N1CC2CC(=O)OCC2C1CO,0.0,train,../data/images/hiv/9351.png
9352.0,Cc1cc(CO)c(O)c(CNCc2cc(C)cc(CO)c2O)c1,0.0,train,../data/images/hiv/9352.png
9353.0,CCOC1Oc2ccccc2-c2nc(C)c(C#N)cc21,0.0,train,../data/images/hiv/9353.png
9354.0,CC(=O)Nc1ccc2[nH]c(C(=O)N3CC(CCl)c4c3cc([N+](=O)[O-])c3ccccc43)cc2c1,0.0,train,../data/images/hiv/9354.png
9355.0,CC1(c2ccc[n+](Cc3ccccc3)c2)OCCO1,0.0,train,../data/images/hiv/9355.png
9356.0,CCN(CC)CC(C)(C)C(=O)C=Cc1ccc(Cl)cc1,0.0,train,../data/images/hiv/9356.png
9357.0,Cc1nc(NC(C)(CO)CO)nc2c1C(=O)Nc1ccccc1N2,0.0,train,../data/images/hiv/9357.png
9358.0,CCCCCCCC=[N+]1[N-]C(c2ccncc2)=[O+][Ni-2]12[O+]=C(c1ccncc1)[N-][N+]2=CCCCCCCC,0.0,train,../data/images/hiv/9358.png
9359.0,NC(=O)NNCc1c(-c2ccccc2)no[n+]1[O-],0.0,train,../data/images/hiv/9359.png
9360.0,Cc1nc(N)c(N2CCN(C(=O)O)CC2)c(O)n1,0.0,train,../data/images/hiv/9360.png
9361.0,Cc1c(O)nc(-n2[nH]c3c(c2=O)CCCC3)nc1O,0.0,train,../data/images/hiv/9361.png
9362.0,[N-]=[N+]=NC1C(O)C(O)C(O)C(O)C1O,0.0,train,../data/images/hiv/9362.png
9363.0,N#CC(C(=O)CCC(=O)Nc1cccc(C(F)(F)F)c1)c1ccccc1,0.0,train,../data/images/hiv/9363.png
9364.0,N#CC(C#N)=CN1CCCC1,0.0,train,../data/images/hiv/9364.png
9365.0,O=C(Cc1ccccc1)ONC(CCCCNC(=O)OCc1ccccc1)C(=O)Nc1ccc(Cc2ccc(NC(=O)C(CCCCNC(=O)OCc3ccccc3)NC(=O)OCc3ccccc3)cc2)cc1,0.0,train,../data/images/hiv/9365.png
9366.0,COc1cc(Nc2nc3ccccc3nc2-c2cccs2)cc(OC)c1OC,0.0,train,../data/images/hiv/9366.png
9367.0,CN(C)c1nc(N)c(N=O)c(O)n1,0.0,train,../data/images/hiv/9367.png
9368.0,COc1ccc(-c2c(C(C)=O)c(-c3ccccc3)n(C3OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C3OC(C)=O)c(=S)c2C#N)cc1O,0.0,train,../data/images/hiv/9368.png
9369.0,Cc1ccc(C=C2CN(C)CC3C2=NC(=S)NC3c2ccc(C)cc2)cc1,0.0,train,../data/images/hiv/9369.png
9370.0,CC(C)C(NC(=O)OC(C)(C)C)C(=O)N1CCCC1C(=O)OCc1ccccc1,0.0,train,../data/images/hiv/9370.png
9371.0,CN(Cc1c(S)ccc2ccccc12)Cc1c(S)ccc2ccccc12,0.0,train,../data/images/hiv/9371.png
9372.0,COc1cc(CO)c(-c2c(CO)cc(OC)c(OC)c2OC)c(OC)c1OC,0.0,train,../data/images/hiv/9372.png
9373.0,Cc1cc(O)n2cnnc2n1,0.0,train,../data/images/hiv/9373.png
9374.0,O=C1c2ccccc2C(=O)N1N=Cc1ccc([N+](=O)[O-])cc1,0.0,train,../data/images/hiv/9374.png
9375.0,C=C=C(C)C(C(C)C)N1CCCC1,0.0,train,../data/images/hiv/9375.png
9376.0,CN(NC(=O)C(=CC=Cc1ccccc1)NC(=O)c1ccccc1)C1=C(Cl)C(=O)[N+](c2ccccc2)=CC1,0.0,train,../data/images/hiv/9376.png
9377.0,Cc1ccc(-c2n[nH]c(=O)n2N=Cc2ccc([N+](=O)[O-])cc2)cc1,0.0,train,../data/images/hiv/9377.png
9378.0,COc1ccccc1NC(=O)C1=C(C)NC(C)=C(C(=O)Nc2ccccc2OC)C1c1ccccc1[N+](=O)[O-],0.0,train,../data/images/hiv/9378.png
9379.0,CCOC(=O)NC(=S)NC(C)c1ccccc1,0.0,train,../data/images/hiv/9379.png
9380.0,COc1cc2c3cc1Oc1c(O)c(OC)cc4c1C(Cc1ccc(O)c(c1)Oc1ccc(cc1)CC3N(C)CC2)N(C)CC4,0.0,train,../data/images/hiv/9380.png
9381.0,COc1ccc2[nH]c3c(O)nncc3c2c1,0.0,train,../data/images/hiv/9381.png
9382.0,CCN(CC)CN1C(=O)C(=O)c2ccccc21,0.0,train,../data/images/hiv/9382.png
9383.0,COc1ccc(C(c2ccccc2)(c2ccc(OC)cc2)N2C(=O)NC3C(CCCCC(=O)NCCCCCCOP(OCCC#N)N(C(C)C)C(C)C)SCC32)cc1,0.0,train,../data/images/hiv/9383.png
9384.0,COC(=O)C(CC1CC(OC(C)=O)c2[nH]c3ccccc3c2CCN(C(C)=O)C1)C(=O)OC,0.0,train,../data/images/hiv/9384.png
9385.0,OCCC[N+]12CCCN1CCC2,0.0,train,../data/images/hiv/9385.png
9386.0,Cc1ccc(C2C(Cl)C(=O)N2NC(=O)c2ccc(N)cc2)cc1,0.0,train,../data/images/hiv/9386.png
9387.0,Cc1cccc(C)c1NC(=O)C(=O)CC(=O)C=Cc1ccccc1,0.0,train,../data/images/hiv/9387.png
9388.0,CCC1CC(O)C2C(O)C(O)CN2C1,0.0,train,../data/images/hiv/9388.png
9389.0,CCN(CC)CCC1CCCCN1CC(=O)N1c2ccccc2NC(=O)c2ccccc21,0.0,train,../data/images/hiv/9389.png
9390.0,O=C(O)c1ccc(C(c2c(O)c3ccccc3oc2=O)c2c(O)c3ccccc3oc2=O)cc1,0.0,train,../data/images/hiv/9390.png
9391.0,CN1NC(=O)SC(=O)c2ccccc2C1=O,0.0,train,../data/images/hiv/9391.png
9392.0,N=C(CSSCC(=N)NCC12CC3CC(CC(C3)C1)C2)NCC12CC3CC(CC(C3)C1)C2,0.0,train,../data/images/hiv/9392.png
9393.0,CCc1c2c(cc3c1CC1(C3)Cc3cc4c(c(C(=O)OC)c3C1)CCCC4)CCCC2,0.0,train,../data/images/hiv/9393.png
9394.0,CC(=O)n1nc(-c2ccc3ccccc3c2)nc1C,0.0,train,../data/images/hiv/9394.png
9395.0,c1ccc([PH](CC2CCCO2)(c2ccccc2)c2ccccc2)cc1,0.0,train,../data/images/hiv/9395.png
9396.0,COc1ccccc1C=CC(=O)c1sc(-c2cccnc2)nc1C,0.0,train,../data/images/hiv/9396.png
9397.0,CC(CCN1CCN(CCC(C)CC(C)(C)C)S1(=O)=O)CC(C)(C)C,0.0,train,../data/images/hiv/9397.png
9398.0,O=C(Nc1ccc(Cl)cc1)C(Cc1cccc[n+]1[O-])=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.0,train,../data/images/hiv/9398.png
9399.0,O=C1Nc2ccc(Cl)c(I)c2C1=O,0.0,train,../data/images/hiv/9399.png
9400.0,O=[N+]([O-])[Co-4]1([N+](=O)[O-])([N+](=O)[O-])([N+](=O)[O-])NCCN1,0.0,train,../data/images/hiv/9400.png
9401.0,CC(C)(C)OC(=O)NC(Cc1ccccc1)NC(=O)NC(=O)OCc1ccccc1,0.0,train,../data/images/hiv/9401.png
9402.0,CC(CC=CC(C)(C)O)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C,0.0,train,../data/images/hiv/9402.png
9403.0,CN1C(=O)C(O)CC1c1cccc(C(F)(F)F)c1,0.0,train,../data/images/hiv/9403.png
9404.0,Cn1c(=O)nc2n(-c3ccc(F)c(F)c3)c3ccccc3nc-2c1=O,0.0,train,../data/images/hiv/9404.png
9405.0,Cc1ccc(S(=O)(=O)Nn2c(S)c(C#N)c(-c3ccc([N+](=O)[O-])cc3)c(C#N)c2=O)cc1,0.0,train,../data/images/hiv/9405.png
9406.0,CC(C)(C=O)CC(C#N)C(=NNC(N)=O)C(=O)Nc1ccccc1C(N)=O,0.0,train,../data/images/hiv/9406.png
9407.0,O=C1NC(=S)SC1=Cc1cccs1,0.0,train,../data/images/hiv/9407.png
9408.0,C(#Cc1ccccc1)SC1=C(c2ccccc2)SC(=C(SC#Cc2ccccc2)c2ccccc2)S1,0.0,train,../data/images/hiv/9408.png
9409.0,C=CCn1c(N)c(N=O)c(=O)n(C)c1=O,0.0,train,../data/images/hiv/9409.png
9410.0,N#Cc1cccc2c1Nc1ccccc1S2,0.0,train,../data/images/hiv/9410.png
9411.0,CCC(C)c1c(NS(=O)(=O)c2ccc(C)cc2)o[nH]c1=O,0.0,train,../data/images/hiv/9411.png
9412.0,NP(N)(=O)Nc1ccccc1,0.0,train,../data/images/hiv/9412.png
9413.0,COc1ccc(CC2=NCCc3cc(OC)c(OC)cc32)cc1Br,0.0,train,../data/images/hiv/9413.png
9414.0,CCOC(=O)c1ccc(NC(=O)Nc2cc(C)ccn2)cc1,0.0,train,../data/images/hiv/9414.png
9415.0,CNC(=O)N(C)CN(C)C(=O)NC,0.0,train,../data/images/hiv/9415.png
9416.0,COc1ccccc1NC(=O)C(=CNC(=S)NCCNc1ccc(OC)c(OC)c1)C(C)=O,0.0,train,../data/images/hiv/9416.png
9417.0,C=C1CN(S(=O)(=O)c2ccc(C)cc2)CCCN(Cc2ccccn2)CCCN(S(=O)(=O)c2ccc(C)cc2)C1,0.0,train,../data/images/hiv/9417.png
9418.0,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,0.0,train,../data/images/hiv/9418.png
9419.0,N#Cc1c(N2CCCC2)nsc1Nc1ccc(F)cc1,0.0,train,../data/images/hiv/9419.png
9420.0,C=CC(=O)N1CC(=Cc2ccc(Cl)cc2)C(=O)C(=Cc2ccc(Cl)cc2)C1,0.0,train,../data/images/hiv/9420.png
9421.0,O=C(O)c1nn(-c2ccccn2)c(O)c1N=Nc1ccc(C=Cc2ccc(N=Nc3c(C(=O)O)nn(-c4ccccn4)c3O)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,0.0,train,../data/images/hiv/9421.png
9422.0,Cc1cc2c(cc1C)[n+](=O)[c-](C#N)c(N1CCN(c3ccc([N+](=O)[O-])cc3)CC1)[n+]2[O-],0.0,train,../data/images/hiv/9422.png
9423.0,CC1=CC2C(=O)N(c3ccccc3)C(=O)C2CC1n1[nH]c(=O)n(Cc2ccccc2)c1=O,0.0,train,../data/images/hiv/9423.png
9424.0,c1ccc2c(c1)oc1cc3c(cc12)n1nnnc1c1cccn31,0.0,train,../data/images/hiv/9424.png
9425.0,O=[N+]([O-])C=Cc1ccc(O)cc1,0.0,train,../data/images/hiv/9425.png
9426.0,CC1CCCC(C(=O)CC2CC(=O)NC(=O)C2)C1=O,0.0,train,../data/images/hiv/9426.png
9427.0,O=C(O)c1cccc(P(=O)(O)O)c1,0.0,train,../data/images/hiv/9427.png
9428.0,CC1=C2[OH+][AlH3-3]34([O+]=C2C=CN1C)([O+]=C1C=CN(C)C(C)=C1[OH+]3)[O+]=C1C=CN(C)C(C)=C1[OH+]4,0.0,train,../data/images/hiv/9428.png
9429.0,Cc1cc(Cc2cc(C)c(NC(=O)C(=O)C3CCC4=C(SC5C=CC=CC5N4)C3=O)c(C(C)C)c2)cc(C(C)C)c1NC(=O)C(=O)C1CCC2=C(SC3C=CC=CC3N2)C1=O,0.0,train,../data/images/hiv/9429.png
9430.0,CC(=O)OCC1OC(n2c3c(c(-c4cccc5ccccc45)c(C#N)c2=S)CCCC3)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0.0,train,../data/images/hiv/9430.png
9431.0,O=c1[nH]c2ccc(Cl)cc2o1,0.0,train,../data/images/hiv/9431.png
9432.0,COc1ccc(NC(=O)C(=NNC(=O)C[n+]2ccccc2)c2c(O)c3ccc(O)cc3oc2=O)c([N+](=O)[O-])c1,0.0,train,../data/images/hiv/9432.png
9433.0,O=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)ccc2c1O,0.0,train,../data/images/hiv/9433.png
9434.0,Cc1ccccc1N1C(=S)N(c2ccccn2)C2=Nc3ccccc3NC1=C2N=Nc1ccccn1,0.0,train,../data/images/hiv/9434.png
9435.0,O=C(c1ccccc1)c1cc[n+](C2=C([N-]S(=O)(=O)c3ccccc3)C(=O)c3ccccc3C2=O)cc1,0.0,train,../data/images/hiv/9435.png
9436.0,N#CCCn1c(CCC(=O)Nc2ccc(Cl)cc2Cl)n[nH]c1=S,0.0,train,../data/images/hiv/9436.png
9437.0,COc1ccc(C=C(C(=O)O)c2ccccc2)cc1,0.0,train,../data/images/hiv/9437.png
9438.0,CCOC(=O)C(=NNc1ccc(-n2c(C)nc3ccc(Br)cc3c2=O)cc1)C(C)=O,0.0,train,../data/images/hiv/9438.png
9439.0,CN(C)CCOC1(Cc2ccc(F)cc2)CCC(C(C)(C)C)CC1,0.0,train,../data/images/hiv/9439.png
9440.0,Nc1nc(Cl)cc(NCC2(CO)CC(OCc3ccccc3)C2)n1,0.0,train,../data/images/hiv/9440.png
9441.0,CCCCCCCCCCCCC(O)C1CCC(C(O)CCCCC(O)CCCCCC2CC(CC(C)=O)C(=O)O2)O1,0.0,train,../data/images/hiv/9441.png
9442.0,CCN(CC)C1Oc2cc3c(cc2C(c2cc(OC)c(O)c(OC)c2)C1C)OCO3,0.0,train,../data/images/hiv/9442.png
9443.0,O=C1CSC(=S)N1N1C(=O)CSC1=S,0.0,train,../data/images/hiv/9443.png
