idx,smiles,hERG,group,img_path
2300.0,C[C@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2F)CC1)C(C)(C)C,0.0,train,../data/images/hERG/2300.png
2301.0,CCN(CC)C(=O)c1ccc(C(=C2CCN(Cc3ccc(F)cc3)CC2)c2cccc(NC(C)=O)c2)cc1,1.0,train,../data/images/hERG/2301.png
2302.0,CCc1oc(CCc2cc(N3CCOCC3)cc(NC(C)C)n2)nc1C,1.0,train,../data/images/hERG/2302.png
2303.0,CC(C)Cc1cc(C(=O)NCC2(C#N)CCN(CC3=Cc4ccccc4OC3(C)C)CC2)nn1-c1ccccc1,1.0,train,../data/images/hERG/2303.png
2304.0,O=C(c1cccc(Cl)c1Cl)N(c1ccccc1)[C@H]1CCNC1,1.0,train,../data/images/hERG/2304.png
2305.0,Cc1nc(Oc2ccc(C(=O)O)cc2)ccc1CN1CCC(N2C(=O)N(C3CCOCC3)C[C@H]2c2cccc(Cl)c2)CC1,1.0,train,../data/images/hERG/2305.png
2306.0,N#Cc1ccc(OC2CNC(C(=O)N3CCCN(C4CCC4)CC3)C2)cc1,1.0,train,../data/images/hERG/2306.png
2307.0,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3CCO)n1,0.0,train,../data/images/hERG/2307.png
2308.0,C[C@@H]1NC(c2cccc(C#N)c2)=N[C@@]1(c1ccc(F)cc1)c1ccc(F)nc1,1.0,train,../data/images/hERG/2308.png
2309.0,Cc1c(OS(C)(=O)=O)ccc2c1C(=O)N(Cc1ccccc1-c1ccccc1)C2C(=O)NC(C)(C)C,0.0,train,../data/images/hERG/2309.png
2310.0,NC(=O)c1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccccc2)c1,1.0,train,../data/images/hERG/2310.png
2311.0,CC(C)COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1ccncc1)CC2,1.0,train,../data/images/hERG/2311.png
2312.0,Cc1c2c(n3c1CCN(C(=O)[C@H](C)N)C[C@@H](C)[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,0.0,train,../data/images/hERG/2312.png
2313.0,Nc1ccccc1NC(=O)/C=C/c1ccc([C@H]2CN(CCO)C[C@@H]2C(=O)Nc2ccc(Cl)cc2)cc1,0.0,train,../data/images/hERG/2313.png
2314.0,NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1,0.0,train,../data/images/hERG/2314.png
2315.0,COc1cccc2c1nc(N)n1nc(CN3CCN(c4cccc(F)c4)C[C@H]3C)nc21,0.0,train,../data/images/hERG/2315.png
2316.0,Cc1ccc(NC(=O)[C@H](COC2CCC2)Oc2ncnc3c2cnn3-c2ncccc2Cl)nc1,0.0,train,../data/images/hERG/2316.png
2317.0,O=C1N(CCN2Cc3ccccc3C2)CCN1c1cccc(OC(F)(F)F)c1,1.0,train,../data/images/hERG/2317.png
2318.0,C[C@@H](c1ccc(-c2ccc(=O)n(C)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,0.0,train,../data/images/hERG/2318.png
2319.0,CS(=O)(=O)Nc1ccc(OC[C@@H](O)CN(CCc2ccc(Cl)c(Cl)c2)Cc2ccccc2O)cc1,1.0,train,../data/images/hERG/2319.png
2320.0,CNC(=O)c1cc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)ccc1OC,0.0,train,../data/images/hERG/2320.png
2321.0,CC(C)N1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(Cl)c2)CC1,1.0,train,../data/images/hERG/2321.png
2322.0,C[C@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,1.0,train,../data/images/hERG/2322.png
2323.0,CC(C)NC(=O)NS(=O)(=O)c1ccc(OCCCN2CCCC2)cc1,0.0,train,../data/images/hERG/2323.png
2324.0,CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,0.0,train,../data/images/hERG/2324.png
2325.0,N[C@@H](Cn1c(=O)cnc2ccc(F)cc21)[C@H]1CC[C@H](NCc2ccc3c(n2)NC(=O)CO3)CC1,0.0,train,../data/images/hERG/2325.png
2326.0,O=C(O)Cc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,0.0,train,../data/images/hERG/2326.png
2327.0,Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc(-c6cc(C)nn6C)cc5CC4)n3C)cccc2n1,1.0,train,../data/images/hERG/2327.png
2328.0,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6onc(C)c6cc5CC4)n3C)cccc2n1,1.0,train,../data/images/hERG/2328.png
2329.0,O=c1cc(OCc2ccccc2)ccn1-c1ccc(OCCN2CCCCC2)cc1,1.0,train,../data/images/hERG/2329.png
2330.0,O=C(c1ccc(Oc2cccc(F)c2)nc1)N1CCCN(C2CCC2)CC1,1.0,train,../data/images/hERG/2330.png
2331.0,CC(=O)N1CCN(CCOc2ccc(C3(O)CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,0.0,train,../data/images/hERG/2331.png
2332.0,Cc1nc(-n2cnnn2)ccc1CC(=O)N1CCN(CCc2ccc3c(c2C)COC3=O)CC1,1.0,train,../data/images/hERG/2332.png
2333.0,O=C(O)COc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,1.0,train,../data/images/hERG/2333.png
2334.0,CCN1CCN(c2cc3[nH]c(SC4(C)CCC(NC(=O)OC)C4)nc3cc2Cl)CC1,1.0,train,../data/images/hERG/2334.png
2335.0,Cc1cccc(Nc2nc(N[C@@H]3CCCNC3)ncc2C(N)=O)c1,1.0,train,../data/images/hERG/2335.png
2336.0,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1c[nH]c(=O)c(Cl)c1,0.0,train,../data/images/hERG/2336.png
2337.0,O=C(NC1CC1)c1cn(-c2cccc(C#Cc3ccc[n+]([O-])c3)c2)c2ncccc2c1=O,0.0,train,../data/images/hERG/2337.png
2338.0,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)CCO)c34)cc2C)cn1,0.0,train,../data/images/hERG/2338.png
2339.0,CN1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,1.0,train,../data/images/hERG/2339.png
2340.0,O=C(N[C@@H]1CN2CCC1CC2)c1cccc2oc(N3CCOCC3)nc12,1.0,train,../data/images/hERG/2340.png
2341.0,CC(=O)N1CC2CN(Cc3ccc(Oc4nc5ncccc5s4)cc3)CC2C1,0.0,train,../data/images/hERG/2341.png
2342.0,Cc1[nH]c2ccccc2c1CCN(CCF)Cc1ccc(/C=C/C(=O)NO)cc1,1.0,train,../data/images/hERG/2342.png
2343.0,C[C@@H](CO)OC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(Cl)cn1,0.0,train,../data/images/hERG/2343.png
2344.0,Nc1cncc(Nc2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)n1,1.0,train,../data/images/hERG/2344.png
2345.0,Cc1ccccc1CN(c1ccc(C#N)c(Cl)c1)[C@H]1CCN(S(C)(=O)=O)C1,1.0,train,../data/images/hERG/2345.png
2346.0,Cc1ccc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)cn1,1.0,train,../data/images/hERG/2346.png
2347.0,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)c2cc(NS(C)(=O)=O)c(F)cc2F)CC1,0.0,train,../data/images/hERG/2347.png
2348.0,NCC(=O)N1CCn2c(nc(-c3cccc(F)c3)c2Nc2ccc(F)cc2)C1,0.0,train,../data/images/hERG/2348.png
2349.0,COc1ccc2nccc([C@H](O)CC[C@@H]3CCN(CCSc4cccs4)C[C@@H]3C(=O)O)c2c1,0.0,train,../data/images/hERG/2349.png
2350.0,CS(=O)(=O)Nc1ccc(OC[C@@H](O)CN(CCc2ccc(Cl)c(Cl)c2)Cc2ccccc2F)cc1,1.0,train,../data/images/hERG/2350.png
2351.0,Cc1cc(C#N)nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc12,1.0,train,../data/images/hERG/2351.png
2352.0,CN(C)C(=O)C(CO)N(C)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3ccc(F)cc3)CC1=O)C2,0.0,train,../data/images/hERG/2352.png
2353.0,O=C(C1CC12CCNCC2)N1CCN(C2CCCCC2)CC1,0.0,train,../data/images/hERG/2353.png
2354.0,CN(C)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,0.0,train,../data/images/hERG/2354.png
2355.0,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1.0,train,../data/images/hERG/2355.png
2356.0,CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)c(C)c1,1.0,train,../data/images/hERG/2356.png
2357.0,COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)C3CCC(NC(C)=O)(c4ccccc4)CC3)C(C)(C)C2)cc1,0.0,train,../data/images/hERG/2357.png
2358.0,CCCCC(=O)O[C@@H](C(=O)N1N=CC[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1)c1ccc(F)cc1,0.0,train,../data/images/hERG/2358.png
2359.0,N#Cc1cnccc1COc1cnc(N2CC3CCC(C2)N3C(=O)OCC(F)(F)F)nc1,0.0,train,../data/images/hERG/2359.png
2360.0,CC(=O)N1CCC(n2ncc(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1,0.0,train,../data/images/hERG/2360.png
2361.0,Nc1nc2cc3c(cc2s1)CCN(Cc1cscn1)CC3,0.0,train,../data/images/hERG/2361.png
2362.0,FC(F)(F)c1cc(Cl)cc(COCC2(c3ccccc3)CCNCC2)c1,1.0,train,../data/images/hERG/2362.png
2363.0,COc1ccc2c(C(=O)NCCO)nc(C#N)c(-c3ccccc3)c2c1,0.0,train,../data/images/hERG/2363.png
2364.0,C[C@@H]1CN(CC(F)F)CCN1c1cc2[nH]c(SC(C)(C)C)nc2cc1Cl,0.0,train,../data/images/hERG/2364.png
2365.0,CN1CCC(COCc2cc(C(F)(F)F)cc(C3CCCC3)n2)(c2ccc(F)cc2)CC1,0.0,train,../data/images/hERG/2365.png
2366.0,CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2ccc(F)c(F)c2)c(Cl)c1,1.0,train,../data/images/hERG/2366.png
2367.0,C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1,1.0,train,../data/images/hERG/2367.png
2368.0,Cc1c(C(C)CN2CCN(C(=O)Cc3ccc(-n4cnnn4)nc3)CC2)ccc2c1COC2=O,0.0,train,../data/images/hERG/2368.png
2369.0,CC(C)N(C)[C@@H]1CC[C@H](N2CC[C@H](NC(=O)c3cccc(C(C)(C)C)c3)C2=O)[C@H](CS(=O)(=O)C(C)C)C1,0.0,train,../data/images/hERG/2369.png
2370.0,CS(=O)(=O)c1cc(CCN2CCN(CCc3ccc4c(c3)COC4=O)CC2)ccc1C#N,1.0,train,../data/images/hERG/2370.png
2371.0,C[C@@H](N1CCn2nc(-c3ccc(C#N)nc3)nc2C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,0.0,train,../data/images/hERG/2371.png
2372.0,CC(C)(C)n1ncc2c1C(=O)CC1(CCN(C(=O)c3ccc4[nH]ncc4c3)CC1)C2,0.0,train,../data/images/hERG/2372.png
2373.0,Cc1ccc(OC(C)C)c(-c2ccc(N3CC(CNC(=O)c4ccc(-c5nc6cc(C#N)cc(C(C)C)c6o5)cc4)OC3=O)nc2)c1,0.0,train,../data/images/hERG/2373.png
2374.0,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nccs3)CC2)CC1,0.0,train,../data/images/hERG/2374.png
2375.0,CS(=O)(=O)NCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,0.0,train,../data/images/hERG/2375.png
2376.0,COc1ncnc(Cn2cc(C(=O)NCCF)c3ncc(C)cc32)c1C,0.0,train,../data/images/hERG/2376.png
2377.0,O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3ccc(F)cc32)CC1,1.0,train,../data/images/hERG/2377.png
2378.0,CC(C)[C@@H](Nc1nc2cc[nH]c(=O)c2c2cc(F)ccc12)C(F)(F)F,1.0,train,../data/images/hERG/2378.png
2379.0,N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCN(CCN4CCOCC4)CC3)cc2C2=CCCCC2)n1,0.0,train,../data/images/hERG/2379.png
2380.0,O=C(O)c1ccccc1C(=O)N1CCC(CN2CCC(Oc3ccc(CO)c(Cl)c3)CC2)CC1,0.0,train,../data/images/hERG/2380.png
2381.0,C[C@@H](NC(=O)c1ccc(-c2ccc(Cl)cc2)o1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,1.0,train,../data/images/hERG/2381.png
2382.0,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,1.0,train,../data/images/hERG/2382.png
2383.0,O=C1COc2ccc(CNC3CCN(CCn4c(=O)ccc5ncc(OCc6ccccn6)cc54)CC3)nc2N1,0.0,train,../data/images/hERG/2383.png
2384.0,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)c(C)n4C)n2)cc1CN1CC(O)C1,0.0,train,../data/images/hERG/2384.png
2385.0,c1ccc(C(Cc2cccc3c2OCC3)N2CCNCC2)cc1,0.0,train,../data/images/hERG/2385.png
2386.0,CCOC(=O)C1(C)Oc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OC)nc56)(CC3)OC4)nc2NC1=O,1.0,train,../data/images/hERG/2386.png
2387.0,Cc1cc(C)nc(N2C[C@H]3CN(C(=O)c4ccc(F)cc4-n4nccn4)C[C@H]3C2)n1,0.0,train,../data/images/hERG/2387.png
2388.0,CCC(=O)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,0.0,train,../data/images/hERG/2388.png
2389.0,COc1ccc2ncc(S(C)(=O)=O)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1.0,train,../data/images/hERG/2389.png
2390.0,COc1cc(OC2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,1.0,train,../data/images/hERG/2390.png
2391.0,COC1COCCC1N[C@@H]1C[C@H]2CN(C(=O)OCC(C)(C)C)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,0.0,train,../data/images/hERG/2391.png
2392.0,Nc1nc2cc3c(cc2s1)CCN(C1CC1)CC3,0.0,train,../data/images/hERG/2392.png
2393.0,COc1ccc2ncc(C(F)(F)F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1.0,train,../data/images/hERG/2393.png
2394.0,Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccc5nc(C)c(C)nc5c4)n2C)CC3)no1,1.0,train,../data/images/hERG/2394.png
2395.0,c1cncc(-c2ccc(-c3nnc(C4CN5CCC4CC5)o3)o2)c1,0.0,train,../data/images/hERG/2395.png
2396.0,O=C([C@@H]1C[C@H]1c1ccc(C(F)(F)F)cc1)N1CCN(S(=O)(=O)c2cc(C(F)(F)F)cc(C(F)(F)CO)c2)CC1,1.0,train,../data/images/hERG/2396.png
2397.0,Fc1ccccc1-c1nc2ccn(Cc3ccc(-c4ccc(C(F)(F)F)cc4C(F)(F)F)nn3)cc-2n1,1.0,train,../data/images/hERG/2397.png
2398.0,CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2C[C@H]1C,0.0,train,../data/images/hERG/2398.png
2399.0,C[C@@H]1Cn2ncc(C3CCN(S(C)(=O)=O)CC3)c2CN1c1ccnc2[nH]ccc12,0.0,train,../data/images/hERG/2399.png
2400.0,Fc1ccc(C2CC=CCNC2)cc1Cl,0.0,train,../data/images/hERG/2400.png
2401.0,COc1ccc2ncc(=O)n(CCN3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)[C@@H](O)C3)c2c1,0.0,train,../data/images/hERG/2401.png
2402.0,COc1cnc2ncc(=O)n(CCN3CCC(NCc4cnc(C)c(C#N)c4)CC3)c2c1,0.0,train,../data/images/hERG/2402.png
2403.0,C[C@@H]1CCCN1CCc1ccc2nc(C(C)(C)C)ccc2c1,1.0,train,../data/images/hERG/2403.png
2404.0,CC(C)(C)NCCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1,1.0,train,../data/images/hERG/2404.png
2405.0,CC1CCCN1CCc1ccc2nc(-c3cccs3)ccc2c1,1.0,train,../data/images/hERG/2405.png
2406.0,CCNC1(CNC(=O)N2CCC(c3nc(-c4ccc5ccccc5n4)no3)CC2)CCCC1,0.0,train,../data/images/hERG/2406.png
2407.0,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(CCSc4ccco4)C[C@@H]3C(=O)O)c2c1,0.0,train,../data/images/hERG/2407.png
2408.0,CCOc1ccc(-n2nc3c(N4CC(OC)C4)nnc(C)c3c2C)c(F)c1,1.0,train,../data/images/hERG/2408.png
2409.0,Cn1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cn1,1.0,train,../data/images/hERG/2409.png
2410.0,Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)CN(C)C)CC4)cc3)n2)n1C(C)C,0.0,train,../data/images/hERG/2410.png
2411.0,O=C(CNc1n[nH]c2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](n3ccccc3=O)CC2)C1,0.0,train,../data/images/hERG/2411.png
2412.0,CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(Cl)c1,1.0,train,../data/images/hERG/2412.png
2413.0,Cc1cc(C(N)=O)ccc1O[C@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccccc1,1.0,train,../data/images/hERG/2413.png
2414.0,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCC(OC)CC1,0.0,train,../data/images/hERG/2414.png
2415.0,COc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)CCC(N)C2(C)C,0.0,train,../data/images/hERG/2415.png
2416.0,CS(=O)(=O)Nc1ccc(OC[C@@H](O)CN(CCc2ccc(Cl)c(Cl)c2)Cc2cccc(O)c2)cc1,1.0,train,../data/images/hERG/2416.png
2417.0,C[C@@H]1CCCN1CCN1CCc2cc(-c3ccc(C#N)cc3)ccc2C1=O,1.0,train,../data/images/hERG/2417.png
2418.0,Cc1ncn(-c2cc(Cl)c(C(=O)NC[C@@H](c3cccc(F)c3)c3nc4c(C)cc(Cl)cc4[nH]3)c(Cl)c2)n1,1.0,train,../data/images/hERG/2418.png
2419.0,CC(=O)c1sc(NC(=O)N[C@@H]2CN(C(C)=O)CC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,1.0,train,../data/images/hERG/2419.png
2420.0,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCC(N(C)C)CC1,0.0,train,../data/images/hERG/2420.png
2421.0,O=C(Nc1ccc(-c2nnc(NCCCCN3CCCCC3)o2)cc1)c1ccccc1F,0.0,train,../data/images/hERG/2421.png
2422.0,CC(C)N1CCN(C(=O)c2ccc(CN3CCCCC3)cc2)CC1,0.0,train,../data/images/hERG/2422.png
2423.0,COC1COCCC1N[C@@H]1C[C@H]2CN(C(=O)OCC(C)C)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,0.0,train,../data/images/hERG/2423.png
2424.0,COc1cnc(-c2cccc3c2C[C@H](NC(=O)c2ccc(COCC(F)(F)F)nc2)CO3)cn1,0.0,train,../data/images/hERG/2424.png
2425.0,Cc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1,1.0,train,../data/images/hERG/2425.png
2426.0,COc1ccc([C@H]2CN(CCc3cccc(OC)c3)C[C@@H]2CNC(=O)c2cccc(Cl)c2)cc1,1.0,train,../data/images/hERG/2426.png
2427.0,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,1.0,train,../data/images/hERG/2427.png
2428.0,CCNC(=O)[C@@H]1C[C@@H](NC(=O)c2cc(CC)nn2C)CN1C(=O)c1coc2ccccc12,0.0,train,../data/images/hERG/2428.png
2429.0,CC(=O)C1=NN2c3cc(F)ccc3OC[C@H]2[C@@]1(CCCN(C)C)c1ccccc1,1.0,train,../data/images/hERG/2429.png
2430.0,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4cccc(Cl)c4)oc3C)c2)cc1,1.0,train,../data/images/hERG/2430.png
2431.0,CN([C@H]1c2cc(OCCCC(F)(F)F)ccc2OC(C)(C)[C@@H]1O)S(C)(=O)=O,0.0,train,../data/images/hERG/2431.png
2432.0,c1ccc2sc(Oc3ccc(CN4CCCCC4)cc3)nc2c1,0.0,train,../data/images/hERG/2432.png
2433.0,O=C(Nc1ccc(-c2nnc(NCCCN3CCN4CCC3CC4)o2)cc1)c1ccccc1F,0.0,train,../data/images/hERG/2433.png
2434.0,CN(C(=O)Cc1ccc(S(C)(=O)=O)c(F)c1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,1.0,train,../data/images/hERG/2434.png
2435.0,CNC(=O)c1cc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)ccc1OC(F)F,0.0,train,../data/images/hERG/2435.png
2436.0,COc1c(C(C)(C)C)cc(C(=O)N2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C[C@@H]2C)cc1C(C)(C)C,1.0,train,../data/images/hERG/2436.png
2437.0,Cc1ccccc1C1CCN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)CC1,1.0,train,../data/images/hERG/2437.png
2438.0,Cc1cc(C)nc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(N)=O)c1,1.0,train,../data/images/hERG/2438.png
2439.0,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N1CCOCC1,1.0,train,../data/images/hERG/2439.png
2440.0,Cc1nc([C@]2(c3cnn(C)c3)N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)no1,1.0,train,../data/images/hERG/2440.png
2441.0,O[C@@H](COc1ccc(F)cc1)CN1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,1.0,train,../data/images/hERG/2441.png
2442.0,COc1cc(-c2cn(C3CCc4ccccc4N(Cc4ccccc4)C3=O)nn2)ccc1-n1cnc(C)c1,1.0,train,../data/images/hERG/2442.png
2443.0,COC(=O)C1=CC[C@@H]2CC[C@H]1N2C,0.0,train,../data/images/hERG/2443.png
2444.0,COc1ccc(-n2cnc3c(-c4ccccc4F)csc3c2=O)cc1,0.0,train,../data/images/hERG/2444.png
2445.0,COc1ccc([C@H]2CN(CCc3ccc(OC)c(OC)c3)C[C@@H]2CC(=O)NCc2cccc(Cl)c2)cc1,1.0,train,../data/images/hERG/2445.png
2446.0,N#Cc1ccc2[nH]c([C@H]3CC[C@]4(CC3)CN(c3ccccn3)C(=O)O4)nc2c1,0.0,train,../data/images/hERG/2446.png
2447.0,C1=CCC(c2cc3ccccc3o2)CNC1,0.0,train,../data/images/hERG/2447.png
2448.0,C[C@@H]1CCCN1CCN1CCc2cc(-c3ccc(C(=O)N4CCCC4)cc3)ccc2C1=O,1.0,train,../data/images/hERG/2448.png
2449.0,O=C(N1CCc2ncc(C(F)(F)F)cc2C1)[C@@]12CCO[C@@H]1C[C@@H](NC1CCOCC1)C2,0.0,train,../data/images/hERG/2449.png
2450.0,Cc1cc2[nH]c(C3CCN(CCn4c(=O)ccc5ncc(F)cc54)CC3)nc2cc1Cl,1.0,train,../data/images/hERG/2450.png
2451.0,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)C[C@H]2[C@@H]3CN(CC4CCCC4)C[C@@H]32)c1,1.0,train,../data/images/hERG/2451.png
2452.0,CC(=O)Nc1ccc(CC(=O)N(C)C2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)cc1,1.0,train,../data/images/hERG/2452.png
2453.0,CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(c2cc(OCCCOC)c(C(C)C)cn2)C2CC2)C1,0.0,train,../data/images/hERG/2453.png
2454.0,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCCN(C)CC1,1.0,train,../data/images/hERG/2454.png
2455.0,Cc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,0.0,train,../data/images/hERG/2455.png
2456.0,O=C(CNCC1CCCCC1)N1CCc2ccccc2C1C1CCCCC1,0.0,train,../data/images/hERG/2456.png
2457.0,CNc1nc(NCCCN(C)C)c2sc(-c3ccc(N4CCOCC4)cc3)cc2n1,1.0,train,../data/images/hERG/2457.png
2458.0,CNc1cc(Nc2cnc(C#N)c(O[C@H](C)CN(C)C)n2)ncc1C(F)(F)F,1.0,train,../data/images/hERG/2458.png
2459.0,Cc1ncoc1-c1nnc(SCCCN2CCc3nc4cc(C(F)(F)F)ccn4c3CC2)n1C,1.0,train,../data/images/hERG/2459.png
2460.0,Cn1cc([C@@]2(c3noc(O)n3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1,1.0,train,../data/images/hERG/2460.png
2461.0,COc1cccc(N2CCN(Cc3nc4c5cccc(OC)c5nc(N)n4n3)[C@H](C)C2)c1,0.0,train,../data/images/hERG/2461.png
2462.0,CC(CN1CCN(CCc2ccc([N+](=O)[O-])cc2)CC1)c1ccc([N+](=O)[O-])cc1,1.0,train,../data/images/hERG/2462.png
2463.0,CS(=O)(=O)Cc1cc(N2CC3CCC(C2)O3)nc(-c2ccc3[nH]ccc3c2)n1,0.0,train,../data/images/hERG/2463.png
2464.0,COc1ccc2ncc(F)c(CCC34CCC(NCc5nc6c(c(C)c5F)OCC(=O)N6)(CC3)CO4)c2n1,1.0,train,../data/images/hERG/2464.png
2465.0,CC(C)(C)NCc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O,1.0,train,../data/images/hERG/2465.png
2466.0,CCc1cc(Oc2cc(Cl)ccc2CNC)ccc1Cl,1.0,train,../data/images/hERG/2466.png
2467.0,CN(C)CCCn1ncc2cc(-n3ccc(OCc4ccccc4)cc3=O)ccc21,1.0,train,../data/images/hERG/2467.png
2468.0,CCC(NCCCC[C@@H](Nc1cc(C)c(F)c(C)c1)C(=O)NO)c1ccc(F)cc1,1.0,train,../data/images/hERG/2468.png
2469.0,CS(=O)(=O)N1CCN(Cc2ccc3c(c2)CC[C@H](N2CCN(CCc4ccc(F)cc4)CC2=O)C3)CC1,0.0,train,../data/images/hERG/2469.png
