idx,smiles,ClinTox,group,img_path
351.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,1.0,train,../data/images/ClinTox/351.png
352.0,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,1.0,train,../data/images/ClinTox/352.png
353.0,NC(=O)NO,1.0,train,../data/images/ClinTox/353.png
354.0,CC[NH+](CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,1.0,train,../data/images/ClinTox/354.png
355.0,Clc1ccc2c(c1)CCc1cccnc1C2=C1CC[NH2+]CC1,1.0,train,../data/images/ClinTox/355.png
356.0,CCc1cc(C(N)=S)ccn1,1.0,train,../data/images/ClinTox/356.png
357.0,O=C([O-])Cc1ccccc1,1.0,train,../data/images/ClinTox/357.png
358.0,CC(C)[NH2+]CC(O)COc1cccc2ccccc12,1.0,train,../data/images/ClinTox/358.png
359.0,CCCC(C)(COC(N)=O)COC(N)=O,1.0,train,../data/images/ClinTox/359.png
360.0,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,0.0,train,../data/images/ClinTox/360.png
361.0,CCCCCCCC/C=C\CCCCCCCC(=O)[O-],1.0,train,../data/images/ClinTox/361.png
362.0,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C,0.0,train,../data/images/ClinTox/362.png
363.0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C[NH+](C)[C@H](C)[C@@H](O)[C@]1(C)O,1.0,train,../data/images/ClinTox/363.png
364.0,CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O,1.0,train,../data/images/ClinTox/364.png
365.0,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,1.0,train,../data/images/ClinTox/365.png
366.0,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,1.0,train,../data/images/ClinTox/366.png
367.0,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,1.0,train,../data/images/ClinTox/367.png
368.0,O=P([O-])([O-])F,1.0,train,../data/images/ClinTox/368.png
369.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],1.0,train,../data/images/ClinTox/369.png
370.0,CC/C(=C(/CC)c1ccc(OP(=O)([O-])[O-])cc1)c1ccc(OP(=O)([O-])[O-])cc1,1.0,train,../data/images/ClinTox/370.png
371.0,CCCC[NH+]1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,1.0,train,../data/images/ClinTox/371.png
372.0,C[NH+](C)CCOC(C)(c1ccccc1)c1ccccn1,1.0,train,../data/images/ClinTox/372.png
373.0,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],1.0,train,../data/images/ClinTox/373.png
374.0,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.0,train,../data/images/ClinTox/374.png
375.0,O=C(CCOCCOCCOCCOCCC(=O)Nc1c(I)cc(I)c(C(=O)[O-])c1I)Nc1c(I)cc(I)c(C(=O)[O-])c1I,1.0,train,../data/images/ClinTox/375.png
376.0,CC[NH+](CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,1.0,train,../data/images/ClinTox/376.png
377.0,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,1.0,train,../data/images/ClinTox/377.png
378.0,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,1.0,train,../data/images/ClinTox/378.png
379.0,O=[99Tc](=O)(=O)[O-],1.0,train,../data/images/ClinTox/379.png
380.0,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,1.0,train,../data/images/ClinTox/380.png
381.0,Nc1ccc(O)c(C(=O)[O-])c1,1.0,train,../data/images/ClinTox/381.png
382.0,CC(S)C(=O)NCC(=O)[O-],1.0,train,../data/images/ClinTox/382.png
383.0,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,1.0,train,../data/images/ClinTox/383.png
384.0,C[NH+](C)CCn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,1.0,train,../data/images/ClinTox/384.png
385.0,CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCC[NH3+])C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)[O-])C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)[O-])C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,1.0,train,../data/images/ClinTox/385.png
386.0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1.0,train,../data/images/ClinTox/386.png
387.0,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,1.0,train,../data/images/ClinTox/387.png
388.0,CCC(=O)OCCNC(=O)C[n+]1ccccc1,1.0,train,../data/images/ClinTox/388.png
389.0,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,0.0,train,../data/images/ClinTox/389.png
390.0,C[NH+]1CCN2c3ncccc3Cc3ccccc3C2C1,1.0,train,../data/images/ClinTox/390.png
391.0,O=C(CCC[NH+]1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1.0,train,../data/images/ClinTox/391.png
392.0,O=C1CCO1,1.0,train,../data/images/ClinTox/392.png
393.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,1.0,train,../data/images/ClinTox/393.png
394.0,CCO,1.0,train,../data/images/ClinTox/394.png
395.0,C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)([O-])[O-],1.0,train,../data/images/ClinTox/395.png
396.0,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,1.0,train,../data/images/ClinTox/396.png
397.0,Cc1cc(-c2ccc(N/N=C3/C(=O)c4c(N)cc(S(=O)(=O)[O-])cc4C=C3S(=O)(=O)[O-])c(C)c2)ccc1N/N=C1/C(=O)c2c(N)cc(S(=O)(=O)[O-])cc2C=C1S(=O)(=O)[O-],1.0,train,../data/images/ClinTox/397.png
398.0,O=C(Nc1cnccc1Cl)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1,0.0,train,../data/images/ClinTox/398.png
399.0,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)[O-])c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1,1.0,train,../data/images/ClinTox/399.png
400.0,CCCCCCCCCCNCC[NH2+][C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)[NH2+]C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])c5cc(O)c(C[NH2+]CP(=O)([O-])[O-])c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,1.0,train,../data/images/ClinTox/400.png
401.0,CC(Cc1ccc2c(c1)OCO2)[NH2+]CC(O)c1ccc(O)c(O)c1,1.0,train,../data/images/ClinTox/401.png
402.0,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,1.0,train,../data/images/ClinTox/402.png
403.0,COc1c(N2CC[NH2+]C(C)C2)c(F)cc2c(=O)c(C(=O)[O-])cn(C3CC3)c12,1.0,train,../data/images/ClinTox/403.png
404.0,[NH3+]CCCC[C@H]([NH2+][C@@H](CCc1ccccc1)C(=O)[O-])C(=O)N1CCC[C@H]1C(=O)[O-],1.0,train,../data/images/ClinTox/404.png
405.0,C[NH+]1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,1.0,train,../data/images/ClinTox/405.png
406.0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,1.0,train,../data/images/ClinTox/406.png
407.0,Cc1nc2c([nH]1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2,1.0,train,../data/images/ClinTox/407.png
408.0,c1cc(C[NH+]2CCCNCC[NH2+]CCCNCC2)ccc1C[NH+]1CCCNCC[NH2+]CCCNCC1,1.0,train,../data/images/ClinTox/408.png
409.0,C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1,1.0,train,../data/images/ClinTox/409.png
410.0,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)[O-])C(C)(C)CCC1,1.0,train,../data/images/ClinTox/410.png
411.0,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,1.0,train,../data/images/ClinTox/411.png
412.0,NC(=O)CCC1NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C([NH3+])CSSCC(C(=O)N2CCCC2C(=O)NC(CCCC[NH3+])C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC1=O,1.0,train,../data/images/ClinTox/412.png
413.0,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1,0.0,train,../data/images/ClinTox/413.png
414.0,[NH3+]CC(CC(=O)[O-])c1ccc(Cl)cc1,1.0,train,../data/images/ClinTox/414.png
415.0,CC(C)(C)[NH2+]CC(O)c1ccc(O)c(CO)c1,1.0,train,../data/images/ClinTox/415.png
416.0,Cc1noc([N-]S(=O)(=O)c2ccc(N)cc2)c1C,1.0,train,../data/images/ClinTox/416.png
417.0,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-],1.0,train,../data/images/ClinTox/417.png
418.0,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,1.0,train,../data/images/ClinTox/418.png
419.0,COc1cccc2c1C(=O)c1c([O-])c3c(c([O-])c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H]([NH3+])[C@H](O)[C@H](C)O1,1.0,train,../data/images/ClinTox/419.png
420.0,OC(CC[NH+]1CCCCC1)(c1ccccc1)C1CCCCC1,1.0,train,../data/images/ClinTox/420.png
421.0,Cc1cccc(C)c1NC(=O)C(C)[NH3+],1.0,train,../data/images/ClinTox/421.png
422.0,Cn1nc(C(=O)NC2CC3CCCC(C2)[NH+]3C)c2ccccc21,1.0,train,../data/images/ClinTox/422.png
423.0,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO,1.0,train,../data/images/ClinTox/423.png
424.0,CCC(=O)N(c1ccccc1)C1(COC)CC[NH+](CCn2nnn(CC)c2=O)CC1,1.0,train,../data/images/ClinTox/424.png
425.0,C[N+]1(C)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,1.0,train,../data/images/ClinTox/425.png
426.0,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CC[NH2+]CC2)cc1)C(=O)[O-],1.0,train,../data/images/ClinTox/426.png
427.0,CC(C)(C)CC(C)(C)c1ccc(O)cc1,1.0,train,../data/images/ClinTox/427.png
428.0,CC(C)(C)[NH2+]C[C@H](O)COc1ccccc1C1CCCC1,1.0,train,../data/images/ClinTox/428.png
429.0,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,1.0,train,../data/images/ClinTox/429.png
430.0,C[NH+]1CCN(C(c2ccccc2)c2ccccc2)CC1,1.0,train,../data/images/ClinTox/430.png
431.0,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,1.0,train,../data/images/ClinTox/431.png
432.0,COc1cc(C(=O)NCc2ccc(OCC[NH+](C)C)cc2)cc(OC)c1OC,1.0,train,../data/images/ClinTox/432.png
433.0,Cc1cccc(C)c1NC(=O)C[NH+](CC(=O)[O-])CC(=O)[O-],1.0,train,../data/images/ClinTox/433.png
434.0,O=C([O-])c1ccc(NC(=O)C(Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,1.0,train,../data/images/ClinTox/434.png
435.0,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],1.0,train,../data/images/ClinTox/435.png
436.0,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N(C)[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[NH2+]C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,1.0,train,../data/images/ClinTox/436.png
437.0,C[NH+](C)CC(c1ccc(O)cc1)C1(O)CCCCC1,1.0,train,../data/images/ClinTox/437.png
438.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)[O-],1.0,train,../data/images/ClinTox/438.png
439.0,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,1.0,train,../data/images/ClinTox/439.png
440.0,[NH3+]C[C@H](O)c1ccc(O)c(O)c1,1.0,train,../data/images/ClinTox/440.png
441.0,C[NH+](C)CCC=C1c2ccccc2CCc2ccccc21,1.0,train,../data/images/ClinTox/441.png
442.0,CCC[NH2+]C(C)C(=O)Nc1ccccc1C,1.0,train,../data/images/ClinTox/442.png
443.0,CCCCCCCCCCCCCCCC(=O)O[C@@H]1CCCn2c1nc(C)c(CC[NH+]1CCC(c3noc4cc(F)ccc34)CC1)c2=O,1.0,train,../data/images/ClinTox/443.png
444.0,CC(c1cc2ccccc2s1)N(O)C(N)=O,1.0,train,../data/images/ClinTox/444.png
445.0,NC1=[NH+]CC2c3ccccc3Cc3ccccc3N12,1.0,train,../data/images/ClinTox/445.png
446.0,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-],1.0,train,../data/images/ClinTox/446.png
447.0,[NH3+]CCS,1.0,train,../data/images/ClinTox/447.png
448.0,CN(C(=O)CC(=O)N(C)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I,1.0,train,../data/images/ClinTox/448.png
449.0,CCCCCCCC(=O)OCC(O)CO,1.0,train,../data/images/ClinTox/449.png
450.0,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,1.0,train,../data/images/ClinTox/450.png
451.0,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21,1.0,train,../data/images/ClinTox/451.png
452.0,FC(F)OC(Cl)C(F)(F)F,1.0,train,../data/images/ClinTox/452.png
453.0,CC(C)C[C@@H](NC(=O)[C@H](C)NC(=O)CNC(=O)[C@@H](NC=O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCO)C(C)C)C(C)C)C(C)C,1.0,train,../data/images/ClinTox/453.png
454.0,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC21C,1.0,train,../data/images/ClinTox/454.png
455.0,OCCOCC[NH+]1CCN(C2=[NH+]c3ccccc3Sc3ccccc32)CC1,1.0,train,../data/images/ClinTox/455.png
456.0,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,1.0,train,../data/images/ClinTox/456.png
457.0,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1,1.0,train,../data/images/ClinTox/457.png
458.0,CC[NH+](CC)CCOC(=O)c1ccc(N)cc1,1.0,train,../data/images/ClinTox/458.png
459.0,CCc1nn(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,1.0,train,../data/images/ClinTox/459.png
460.0,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,1.0,train,../data/images/ClinTox/460.png
461.0,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12,1.0,train,../data/images/ClinTox/461.png
462.0,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CC[NH+](CCC(=O)OC)CC1,1.0,train,../data/images/ClinTox/462.png
463.0,COC(F)(F)C(Cl)Cl,1.0,train,../data/images/ClinTox/463.png
464.0,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)cnc2[nH]1,1.0,train,../data/images/ClinTox/464.png
465.0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,1.0,train,../data/images/ClinTox/465.png
466.0,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)[O-])c1I,1.0,train,../data/images/ClinTox/466.png
467.0,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,1.0,train,../data/images/ClinTox/467.png
468.0,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,1.0,train,../data/images/ClinTox/468.png
469.0,CC[NH2+][C@@H]1C[C@H]([NH3+])[C@@H](O[C@H]2OC(C[NH3+])=CC[C@H]2[NH3+])[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H]([NH2+]C)[C@H]1O,1.0,train,../data/images/ClinTox/469.png
470.0,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,0.0,train,../data/images/ClinTox/470.png
471.0,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C,1.0,train,../data/images/ClinTox/471.png
472.0,CC(C)CC(NC(=O)C(Cc1ccc2ccccc2c1)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(N)=[NH2+])C(=O)N1CCCC1C(=O)NCC(N)=O,1.0,train,../data/images/ClinTox/472.png
473.0,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)[NH+](C)CC[C@]314,1.0,train,../data/images/ClinTox/473.png
474.0,CN/C(=N\C#N)NCCSCc1nc[nH]c1C,1.0,train,../data/images/ClinTox/474.png
475.0,CCC1(c2ccccc2)CCC(=O)NC1=O,1.0,train,../data/images/ClinTox/475.png
476.0,Oc1ccc(O)cc1,1.0,train,../data/images/ClinTox/476.png
477.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,1.0,train,../data/images/ClinTox/477.png
478.0,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,0.0,train,../data/images/ClinTox/478.png
479.0,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,1.0,train,../data/images/ClinTox/479.png
480.0,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,1.0,train,../data/images/ClinTox/480.png
481.0,C=C(C)[C@@H]1CC[C@@]2(C1)C(C)=CCC[C@@H]2C,1.0,train,../data/images/ClinTox/481.png
482.0,Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2[nH]1,0.0,train,../data/images/ClinTox/482.png
483.0,CC(CCc1ccc(O)cc1)[NH2+]CCc1ccc(O)c(O)c1,1.0,train,../data/images/ClinTox/483.png
484.0,CCC1(C)CC(=O)NC1=O,1.0,train,../data/images/ClinTox/484.png
485.0,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,1.0,train,../data/images/ClinTox/485.png
486.0,NC(N)=[NH+]C(=O)Cc1c(Cl)cccc1Cl,1.0,train,../data/images/ClinTox/486.png
487.0,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,1.0,train,../data/images/ClinTox/487.png
488.0,COc1ccc(C(=O)c2ccccc2)c(O)c1,1.0,train,../data/images/ClinTox/488.png
489.0,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1,1.0,train,../data/images/ClinTox/489.png
490.0,CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C,1.0,train,../data/images/ClinTox/490.png
491.0,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1,1.0,train,../data/images/ClinTox/491.png
492.0,O=[Ti]=O,1.0,train,../data/images/ClinTox/492.png
493.0,CCC[NH+]1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,1.0,train,../data/images/ClinTox/493.png
494.0,CC[NH+](CC)CCCC(C)Nc1cc[nH+]c2cc(Cl)ccc12,1.0,train,../data/images/ClinTox/494.png
495.0,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OCC(C)C)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H](Cc1ccccc1)C(N)=O,1.0,train,../data/images/ClinTox/495.png
496.0,O=C([O-])CCC(=O)OC[C@@H](NC(=O)[C-](Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,1.0,train,../data/images/ClinTox/496.png
497.0,CCC(C)CCCC(=O)N[C@@H](CC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CC[NH3+])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC[NH3+])NC(=O)[C@H](CC[NH3+])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH3+])NC1=O)[C@@H](C)O,1.0,train,../data/images/ClinTox/497.png
498.0,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@H]1CCc2ccccc2N(CC(=O)[O-])C1=O,1.0,train,../data/images/ClinTox/498.png
499.0,NC(=O)N1c2ccccc2C=Cc2ccccc21,1.0,train,../data/images/ClinTox/499.png
500.0,Oc1cccc2cccnc12,1.0,train,../data/images/ClinTox/500.png
501.0,CC(=O)[C@]1(O)Cc2c([O-])c3c(c([O-])c2[C@@H](O[C@H]2C[C@H]([NH3+])[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,1.0,train,../data/images/ClinTox/501.png
502.0,CCN(CC)C(=O)C1C[NH+]2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,1.0,train,../data/images/ClinTox/502.png
503.0,CCCCC(F)(F)[C@@]1(O)CC[C@@H]2[C@H](CCCCCCC(=O)[O-])C(=O)C[C@H]2O1,1.0,train,../data/images/ClinTox/503.png
504.0,CCCCCCCCc1ccc(CCC([NH3+])(CO)CO)cc1,1.0,train,../data/images/ClinTox/504.png
505.0,O=[32P]([O-])([O-])O,1.0,train,../data/images/ClinTox/505.png
506.0,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,1.0,train,../data/images/ClinTox/506.png
507.0,CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH2+]C(C)C3)c(F)c21,1.0,train,../data/images/ClinTox/507.png
508.0,COc1cc(N)c(Cl)cc1C(=O)NC1CC[NH+](CCCOc2ccc(F)cc2)CC1OC,1.0,train,../data/images/ClinTox/508.png
