idx,smiles,bbb,group,img_path
349.0,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/349.png
350.0,N#Cc1ccc2c(c1)C1=C(CCN(CC3CCCC3)CC1)c1ccccc1O2,1.0,train,../data/images/balanced_scaffold_seed99_bbb/350.png
351.0,CC(=C1CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,1.0,train,../data/images/balanced_scaffold_seed99_bbb/351.png
352.0,C[N+]1(C)CCC[C@H](OC(=O)[C+](O)(c2ccccc2)c2ccccc2)C1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/352.png
353.0,Clc1cnn(CCCCN2CCN(c3ncccn3)CC2)c1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/353.png
354.0,COc1ccc2c(c1)C(O)(CCCN(C)C)c1ccccc1S2,1.0,train,../data/images/balanced_scaffold_seed99_bbb/354.png
355.0,CN(c1nc2ccccc2s1)C1CCN(CC(O)COc2ccc(F)cc2)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/355.png
356.0,CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/356.png
357.0,C1=CCC2=C3C(=NC2=C1)CCNC3Cc1ccccc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/357.png
358.0,CC(C)c1nc(-c2ncn3c2CN(C)C(=O)c2c(Cl)cccc2-3)no1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/358.png
359.0,CN1Cc2c(-c3noc(C(C)(C)O)n3)ncn2-c2cccc(Cl)c2C1=O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/359.png
360.0,CN1Cc2c(-c3noc(C(C)(O)CO)n3)ncn2-c2cccc(Cl)c2C1=O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/360.png
361.0,CN1Cc2c(-c3noc(C(C)(CO)CO)n3)ncn2-c2cccc(Cl)c2C1=O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/361.png
362.0,NCCn1ncc2cc(Cl)c(Cl)cc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/362.png
363.0,CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/363.png
364.0,CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/364.png
365.0,O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CC2COc3ccccc3O2)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/365.png
366.0,O=S(=O)(c1ccc2cc[nH]c2c1)N1CCCC1CCN1CCC(Oc2cccc(Cl)c2)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/366.png
367.0,CN(C)Cc1ccc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)o1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/367.png
368.0,CN(C)Cc1ccc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)o1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/368.png
369.0,CC(=O)OCC1=COC(OC(=O)CC(C)(C)OC(C)=O)C2C1=CC(OC(=O)CC(C)C)C21CO1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/369.png
370.0,CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1=CC(OC(=O)CC(C)C)C21CO1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/370.png
371.0,CC(Cc1ccccc1)N(C)Cc1ccccc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/371.png
372.0,CC(Cc1ccccc1)NC(C#N)c1ccccc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/372.png
373.0,CCn1cc(C(=O)O)c(=O)c2ccc(Cc3ccccc3)nc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/373.png
374.0,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0.0,train,../data/images/balanced_scaffold_seed99_bbb/374.png
375.0,CN1C(=S)CN=C(c2ccccc2)c2cc(Cl)ccc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/375.png
376.0,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/376.png
377.0,CC1CCCC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/377.png
378.0,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/378.png
379.0,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/379.png
380.0,CC(=CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/380.png
381.0,CC1(C)SC2C(NC(=O)C(NC(=O)c3ccc(-c4ccc(S(=O)(=O)N(CCO)CCO)cc4)[nH]c3=O)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/381.png
382.0,COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21,0.0,train,../data/images/balanced_scaffold_seed99_bbb/382.png
383.0,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/383.png
384.0,CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/384.png
385.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(N)n1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/385.png
386.0,C[C@@H]([C@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/386.png
387.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/387.png
388.0,COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/388.png
389.0,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC,1.0,train,../data/images/balanced_scaffold_seed99_bbb/389.png
390.0,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,1.0,train,../data/images/balanced_scaffold_seed99_bbb/390.png
391.0,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,1.0,train,../data/images/balanced_scaffold_seed99_bbb/391.png
392.0,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,1.0,train,../data/images/balanced_scaffold_seed99_bbb/392.png
393.0,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,1.0,train,../data/images/balanced_scaffold_seed99_bbb/393.png
394.0,CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,1.0,train,../data/images/balanced_scaffold_seed99_bbb/394.png
395.0,CCN1CCCC1CNC(=O)c1cc(C(C)=O)ccc1OC,1.0,train,../data/images/balanced_scaffold_seed99_bbb/395.png
396.0,CCCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,1.0,train,../data/images/balanced_scaffold_seed99_bbb/396.png
397.0,C=CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)NC)c(N)cc1OC,1.0,train,../data/images/balanced_scaffold_seed99_bbb/397.png
398.0,O=C1CCN=C2CC(c3ccccc3)CN12,1.0,train,../data/images/balanced_scaffold_seed99_bbb/398.png
399.0,Fc1ccc(-c2ccc(CN3CCN(c4cccc5ccoc45)CC3)[nH]2)cc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/399.png
400.0,Cc1cc(C(C)(C)SC(C)(C)CNc2[nH]ccc2[N+](=O)[O-])nc(C)c1C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/400.png
401.0,O=[N+]([O-])c1cc[nH]c1NCCSCc1ncccc1Br,1.0,train,../data/images/balanced_scaffold_seed99_bbb/401.png
402.0,O=[N+]([O-])c1cc[nH]c1NCCSCc1ccccn1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/402.png
403.0,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/403.png
404.0,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/404.png
405.0,Clc1ccc(N2CCN(CC=Cc3ccccc3)CC2)nn1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/405.png
406.0,O=C1COC(N2CCN=C(c3ccccc3Cl)c3cc(Cl)ccc32)=N1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/406.png
407.0,O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/407.png
408.0,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/408.png
409.0,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/409.png
410.0,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/410.png
411.0,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,0.0,train,../data/images/balanced_scaffold_seed99_bbb/411.png
412.0,NC(=O)N1c2ccccc2C2CC2c2ccccc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/412.png
413.0,S=C(NC1CCCCC1)N1CCC(c2cnc[nH]2)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/413.png
414.0,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/414.png
415.0,CC1(C)SC2C(NC(=O)C(NC(=O)Nc3cnc(Nc4ccc(S(N)(=O)=O)cc4)nc3O)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/415.png
416.0,Oc1ccc2c(c1)C13CCCCC1(O)C(C2)N(CC1CC1)CC3,1.0,train,../data/images/balanced_scaffold_seed99_bbb/416.png
417.0,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)COC(=O)C2CC2)O1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/417.png
418.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(O)CO)CC3O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/418.png
419.0,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,1.0,train,../data/images/balanced_scaffold_seed99_bbb/419.png
420.0,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,1.0,train,../data/images/balanced_scaffold_seed99_bbb/420.png
421.0,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@H]1N1CCCC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/421.png
422.0,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CCCC[C@H]1N1CCCC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/422.png
423.0,CC(=O)CC(=O)C12OC(C)(C)OC1CC1C3CC(C#N)=C4C=C(OCCCl)CCC4(C)C3(F)C(O)CC12C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/423.png
424.0,CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(C=O)=C4C=C(OCCCl)CCC4(C)C3(F)C(O)CC12C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/424.png
425.0,CN(C)C1CCc2[nH]c3ccccc3c2C1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/425.png
426.0,CN(C)C1CCc2[nH]c3c(F)cc(F)cc3c2C1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/426.png
427.0,CC1(c2ccccc2)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/427.png
428.0,COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC,1.0,train,../data/images/balanced_scaffold_seed99_bbb/428.png
429.0,COC1C(O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/429.png
430.0,CCC(=O)OC1CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C(OC2OC(C)C(OC3CC(C)(O)C(OC(=O)CC)C(C)O3)C(N(C)C)C2O)C1OC,0.0,train,../data/images/balanced_scaffold_seed99_bbb/430.png
431.0,COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/431.png
432.0,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,1.0,train,../data/images/balanced_scaffold_seed99_bbb/432.png
433.0,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/433.png
434.0,COc1ccc2[nH]c([S@](=O)Cc3ncc(C)c(OC)c3C)nc2c1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/434.png
435.0,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/435.png
436.0,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC)C1OC,1.0,train,../data/images/balanced_scaffold_seed99_bbb/436.png
437.0,CN(C)CCCn1cc(-c2ccccc2)c(-c2ccccc2)n1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/437.png
438.0,CC(=O)OCC(=O)OCCC(SC(=O)c1ccco1)=C(C)N(C=O)Cc1cnc(C)nc1N,1.0,train,../data/images/balanced_scaffold_seed99_bbb/438.png
439.0,CC12CC(N)C1CN(c1nc3c(cc1F)c(=O)c(C(=O)O)cn3C1CC1)C2,0.0,train,../data/images/balanced_scaffold_seed99_bbb/439.png
440.0,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/440.png
441.0,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/441.png
442.0,CN1CCC2=C(CC1)c1ccccc1N(C)c1ccccc12,1.0,train,../data/images/balanced_scaffold_seed99_bbb/442.png
443.0,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/443.png
444.0,O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/444.png
445.0,CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/445.png
446.0,FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(CCC3OCCCO3)CC1)c1ccccc1S2,1.0,train,../data/images/balanced_scaffold_seed99_bbb/446.png
447.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C=CSc3n[nH]c(=O)c(=O)n3CC=O)CSC12)c1csc(N)n1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/447.png
448.0,Cc1ccc(C(=O)NC[C@H]2CN=C(c3ccc(F)cc3)c3ccc(C)cc3N2C)cc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/448.png
449.0,Cc1nc2n(c(=O)c1CCN1CCC(C(=O)c3ccc(F)cc3)CC1)CCS2,1.0,train,../data/images/balanced_scaffold_seed99_bbb/449.png
450.0,CNCCCN1c2ccccc2CCc2ccccc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/450.png
451.0,NCCCN1c2ccccc2CCc2ccccc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/451.png
452.0,CN(C)CCCN1c2ccccc2CCc2ccc(C#N)cc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/452.png
453.0,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/453.png
454.0,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/454.png
455.0,CNC1Cc2ccccc2N(C)c2ccccc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/455.png
456.0,CN(C)CCCN1c2ccccc2CCc2ccccc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/456.png
457.0,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/457.png
458.0,CC=CC=CCNNC(=O)c1cc(C)on1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/458.png
459.0,Oc1noc2c1CCNC2,1.0,train,../data/images/balanced_scaffold_seed99_bbb/459.png
460.0,CCC=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1csc(N)n1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/460.png
461.0,Nc1nc(C(=CCC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/461.png
462.0,O=C(Nc1ccccc1)OCC1(COC(=O)Nc2ccccc2)CCCC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/462.png
463.0,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOC)C(C)C(O)C1(C)O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/463.png
464.0,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/464.png
465.0,CC12CCCCCC(Cc3ccc(O)cc31)C2N,1.0,train,../data/images/balanced_scaffold_seed99_bbb/465.png
466.0,O=C(c1ccccc1)c1ccc2n1CC[C@H]2C(=O)O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/466.png
467.0,CN(C)CCCN1c2ccccc2C(c2ccccc2)=Nc2cccnc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/467.png
468.0,CC1=CCC2C3Cc4ccc(O)c5c4C2(CN3C)C1O5,1.0,train,../data/images/balanced_scaffold_seed99_bbb/468.png
469.0,CN(C)CCC1(c2ccccc2)C=Cc2ccccc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/469.png
470.0,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/470.png
471.0,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/471.png
472.0,CC(=C(CCOC(=O)c1ccccc1)SSC(CCOC(=O)c1ccccc1)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,1.0,train,../data/images/balanced_scaffold_seed99_bbb/472.png
473.0,Clc1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/473.png
474.0,CN(C)CCN(Cc1cccs1)c1ccccn1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/474.png
475.0,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/475.png
476.0,COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21,0.0,train,../data/images/balanced_scaffold_seed99_bbb/476.png
477.0,CN(C)C1C(O)=C(C(=O)NC(C(=O)O)N2CCN(CCO)CC2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,0.0,train,../data/images/balanced_scaffold_seed99_bbb/477.png
478.0,CN(C)C1C(O)=C(C(=O)NCN2CCN(CCO)CC2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,0.0,train,../data/images/balanced_scaffold_seed99_bbb/478.png
479.0,CN(C)C1C(O)=C(C(=O)NCN2CCN(C(=N)NC(=N)N)CC2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,0.0,train,../data/images/balanced_scaffold_seed99_bbb/479.png
480.0,C#CC1(O)CCC2C3C(C)CC4=C(CCC(=O)C4)C3CCC21C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/480.png
481.0,CCC1(C)CC(=O)NC(=O)C1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/481.png
482.0,CNCCC(Oc1ccccc1C)c1ccccc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/482.png
483.0,CNCCC(Oc1ccccc1OC)c1ccccc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/483.png
484.0,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/484.png
485.0,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/485.png
486.0,CC(C)C(=O)OCC(=O)C12OC(C3CCCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/486.png
487.0,CCC(NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C(N)CC(C)C)C(=O)NC(CCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(CC)C(=O)NC(C=O)CCCN,0.0,train,../data/images/balanced_scaffold_seed99_bbb/487.png
488.0,CCOC(=O)OCCC(SC(=O)OCC)=C(C)N(C=O)Cc1cnc(C)nc1N,1.0,train,../data/images/balanced_scaffold_seed99_bbb/488.png
489.0,CC(=O)OCCC(SC(C)=O)=C(C)N(C=O)Cc1cnc(C)nc1N,1.0,train,../data/images/balanced_scaffold_seed99_bbb/489.png
490.0,CN1CCN(CCCNc2ccccc2S)CC1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/490.png
491.0,Cc1c[nH+][o+]c(C([NH])CC(C)C(C)(C)N(C(C)(C)C)C(C)(N)N)c1[O-],1.0,train,../data/images/balanced_scaffold_seed99_bbb/491.png
492.0,Cc1cc(C)c(=O)[nH]n1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/492.png
493.0,Nc1ccc(S(=O)(=O)N2CC3CCC(CC3)C2)cc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/493.png
494.0,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,0.0,train,../data/images/balanced_scaffold_seed99_bbb/494.png
495.0,O=C(CCCN1CC2CCC(CC2)C1)c1ccc(F)cc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/495.png
496.0,CC(=C(CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,1.0,train,../data/images/balanced_scaffold_seed99_bbb/496.png
497.0,O=C(CCCN1CCN(c2cc3ccccc3cn2)CC1)c1ccc(F)cc1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/497.png
498.0,NS(=O)(=O)Cc1noc2ccccc12,1.0,train,../data/images/balanced_scaffold_seed99_bbb/498.png
499.0,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,1.0,train,../data/images/balanced_scaffold_seed99_bbb/499.png
500.0,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,1.0,train,../data/images/balanced_scaffold_seed99_bbb/500.png
501.0,CC(C)(C)OC(=O)c1ncn2c1C1CCCN1C(=O)c1c(Br)cccc1-2,1.0,train,../data/images/balanced_scaffold_seed99_bbb/501.png
502.0,CC(C)(C)OC(=O)c1ncn2c1C1CCCN1C(=O)c1cc(Br)ccc1-2,1.0,train,../data/images/balanced_scaffold_seed99_bbb/502.png
503.0,COc1cc(Br)c2oc(C3CCNCC3)cc2c1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/503.png
504.0,CCCCCn1ccc(=O)c(O)c1C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/504.png
505.0,Cc1c(O)c(=O)ccn1CCCO,0.0,train,../data/images/balanced_scaffold_seed99_bbb/505.png
506.0,CCc1c(O)c(=O)ccn1CC,1.0,train,../data/images/balanced_scaffold_seed99_bbb/506.png
507.0,CCc1c(O)c(=O)ccn1CCCCO,0.0,train,../data/images/balanced_scaffold_seed99_bbb/507.png
508.0,CCc1c(O)c(=O)ccn1CCO,0.0,train,../data/images/balanced_scaffold_seed99_bbb/508.png
509.0,Cc1c(O)c(=O)ccn1C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/509.png
510.0,CCCCn1ccc(=O)c(O)c1C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/510.png
511.0,CCn1ccc(=O)c(O)c1C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/511.png
512.0,CCCCCCn1ccc(=O)c(O)c1C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/512.png
513.0,CN(C)CCO[C@@](C)(c1ccccc1)c1ccccn1,1.0,train,../data/images/balanced_scaffold_seed99_bbb/513.png
514.0,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/514.png
515.0,CN1c2ccc(Cl)cc2C(c2ccccc2Cl)=NCC1CO,1.0,train,../data/images/balanced_scaffold_seed99_bbb/515.png
516.0,Fc1ccccc1C1=NCCN(CC(F)(F)F)c2ccc(Cl)cc21,1.0,train,../data/images/balanced_scaffold_seed99_bbb/516.png
517.0,COCC1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1C,1.0,train,../data/images/balanced_scaffold_seed99_bbb/517.png
518.0,C=C1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3C(O)C12,0.0,train,../data/images/balanced_scaffold_seed99_bbb/518.png
519.0,C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3C(O)C12,0.0,train,../data/images/balanced_scaffold_seed99_bbb/519.png
520.0,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,0.0,train,../data/images/balanced_scaffold_seed99_bbb/520.png
