idx,smiles,Tox21,group,img_path
2078.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,0.0,train,../data/images/Tox21/2078.png
2079.0,CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1,0.0,train,../data/images/Tox21/2079.png
2080.0,O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,0.0,train,../data/images/Tox21/2080.png
2081.0,Cc1cccc(C)c1N,0.0,train,../data/images/Tox21/2081.png
2082.0,COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1,0.0,train,../data/images/Tox21/2082.png
2083.0,CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,0.0,train,../data/images/Tox21/2083.png
2084.0,CC1=NN(c2ccccc2)C(=O)C1,0.0,train,../data/images/Tox21/2084.png
2085.0,C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccccc21,0.0,train,../data/images/Tox21/2085.png
2086.0,O=C(O)CCCCCCCCCCCC(=O)O,0.0,train,../data/images/Tox21/2086.png
2087.0,Nc1cccc2c(N)cccc12,0.0,train,../data/images/Tox21/2087.png
2088.0,Cc1ccccc1CCl,0.0,train,../data/images/Tox21/2088.png
2089.0,NC(=O)CC[C@H](Nc1ccc([N+](=O)[O-])cc1)C(=O)O,0.0,train,../data/images/Tox21/2089.png
2090.0,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,0.0,train,../data/images/Tox21/2090.png
2091.0,O=C(O)COCC(=O)O,0.0,train,../data/images/Tox21/2091.png
2092.0,Cn1cc[n+](C)c1,0.0,train,../data/images/Tox21/2092.png
2093.0,Nc1ccc(-c2ccccc2)cc1,0.0,train,../data/images/Tox21/2093.png
2094.0,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.0,train,../data/images/Tox21/2094.png
2095.0,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,0.0,train,../data/images/Tox21/2095.png
2096.0,CCCCC[Si](OCC)(OCC)OCC,0.0,train,../data/images/Tox21/2096.png
2097.0,Cc1c(Cl)cccc1[N+](=O)[O-],0.0,train,../data/images/Tox21/2097.png
2098.0,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,0.0,train,../data/images/Tox21/2098.png
2099.0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,0.0,train,../data/images/Tox21/2099.png
2100.0,CC(C)(O)c1ccc(CNC(=O)c2cccnc2Oc2ccc3nonc3c2)cc1,0.0,train,../data/images/Tox21/2100.png
2101.0,Cc1ccccc1,0.0,train,../data/images/Tox21/2101.png
2102.0,CCCCN(CCCC)C(=S)S[Ni]SC(=S)N(CCCC)CCCC,0.0,train,../data/images/Tox21/2102.png
2103.0,C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1,0.0,train,../data/images/Tox21/2103.png
2104.0,O=[N+]([O-])c1cccc(O)c1,0.0,train,../data/images/Tox21/2104.png
2105.0,NCCOCCN,0.0,train,../data/images/Tox21/2105.png
2106.0,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,1.0,train,../data/images/Tox21/2106.png
2107.0,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,0.0,train,../data/images/Tox21/2107.png
2108.0,CN(N=O)C(=N)N[N+](=O)[O-],1.0,train,../data/images/Tox21/2108.png
2109.0,COC(N)=O,0.0,train,../data/images/Tox21/2109.png
2110.0,CCCCCc1cccc(=O)o1,0.0,train,../data/images/Tox21/2110.png
2111.0,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0.0,train,../data/images/Tox21/2111.png
2112.0,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,1.0,train,../data/images/Tox21/2112.png
2113.0,CC1=CC(=O)c2ccccc2C1=O,1.0,train,../data/images/Tox21/2113.png
2114.0,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0.0,train,../data/images/Tox21/2114.png
2115.0,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,0.0,train,../data/images/Tox21/2115.png
2116.0,CSSc1ccoc1C,0.0,train,../data/images/Tox21/2116.png
2117.0,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,0.0,train,../data/images/Tox21/2117.png
2118.0,O=C(O)C(Cc1cc(I)c(O)c(I)c1)c1ccccc1,0.0,train,../data/images/Tox21/2118.png
2119.0,CN(C)CCc1c[nH]c2ccccc12,0.0,train,../data/images/Tox21/2119.png
2120.0,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,0.0,train,../data/images/Tox21/2120.png
2121.0,O=C(O)c1ccccc1OP(=O)(O)O,0.0,train,../data/images/Tox21/2121.png
2122.0,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,1.0,train,../data/images/Tox21/2122.png
2123.0,Nc1ccc2cc(S(=O)(=O)O)ccc2c1,0.0,train,../data/images/Tox21/2123.png
2124.0,CCCCCCCCCCCCOS(=O)(=O)[O-],0.0,train,../data/images/Tox21/2124.png
2125.0,CC(=O)c1cc(C)oc1C,0.0,train,../data/images/Tox21/2125.png
2126.0,[Be+2],0.0,train,../data/images/Tox21/2126.png
2127.0,CC1CC(O)CC(C)(C)C1,0.0,train,../data/images/Tox21/2127.png
2128.0,CN(C)C(=O)NC1(c2ccccc2)CCN(CCC[C@@]2(c3ccc(Cl)c(Cl)c3)CCCN(C(=O)c3ccccc3)C2)CC1,0.0,train,../data/images/Tox21/2128.png
2129.0,CCCCCCCCCCCCO,0.0,train,../data/images/Tox21/2129.png
2130.0,OCC(O)COc1ccc(Cl)cc1,0.0,train,../data/images/Tox21/2130.png
2131.0,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,0.0,train,../data/images/Tox21/2131.png
2132.0,C[Si](NC1CCCCC1)(NC1CCCCC1)NC1CCCCC1,0.0,train,../data/images/Tox21/2132.png
2133.0,COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1OP(=O)(O)O,1.0,train,../data/images/Tox21/2133.png
2134.0,Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,0.0,train,../data/images/Tox21/2134.png
2135.0,CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,0.0,train,../data/images/Tox21/2135.png
2136.0,CCC(=O)OCc1ccc(OC)cc1,0.0,train,../data/images/Tox21/2136.png
2137.0,OCCc1ccccc1,0.0,train,../data/images/Tox21/2137.png
2138.0,O=S(=O)(O)NC1CCCCC1,0.0,train,../data/images/Tox21/2138.png
2139.0,c1ccc(CSCc2ccccc2)cc1,0.0,train,../data/images/Tox21/2139.png
2140.0,C=CCCC(=O)O,0.0,train,../data/images/Tox21/2140.png
2141.0,COC(=O)C=C(C)CCC=C(C)C,0.0,train,../data/images/Tox21/2141.png
2142.0,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,0.0,train,../data/images/Tox21/2142.png
2143.0,CC1=C2N=C(C=C3N=C(C(C)=C4N([Co+]C[C@H]5O[C@@H](n6cnc7c(N)ncnc76)[C@H](O)[C@@H]5O)C(C(CC(N)=O)C4(C)CCC(=O)NCC(C)OP(=O)([O-])O[C@H]4[C@@H](O)[C@@H](n5cnc6cc(C)c(C)cc65)O[C@@H]4CO)C4(C)N=C1C(CCC(N)=O)C4(C)CC(N)=O)C(CCC(N)=O)C3(C)C)C(CCC(N)=O)C2(C)CC(N)=O,0.0,train,../data/images/Tox21/2143.png
2144.0,CC/C=C\CC/C=C/CO,0.0,train,../data/images/Tox21/2144.png
2145.0,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1,0.0,train,../data/images/Tox21/2145.png
2146.0,c1ccc2sc(SSN3CCOCC3)nc2c1,0.0,train,../data/images/Tox21/2146.png
2147.0,O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1,0.0,train,../data/images/Tox21/2147.png
2148.0,CCCCCCCCC(=O)O,0.0,train,../data/images/Tox21/2148.png
2149.0,[O-]c1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1[O-],1.0,train,../data/images/Tox21/2149.png
2150.0,Cc1ccc(-c2ccccc2)cc1,0.0,train,../data/images/Tox21/2150.png
2151.0,O=C1CCCN1C1CCCCC1,0.0,train,../data/images/Tox21/2151.png
2152.0,CCCOCC(C)OCC(C)O,0.0,train,../data/images/Tox21/2152.png
2153.0,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,0.0,train,../data/images/Tox21/2153.png
2154.0,Cn1cc(S(C)=O)c(=O)c2ccc(F)cc21,0.0,train,../data/images/Tox21/2154.png
2155.0,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,1.0,train,../data/images/Tox21/2155.png
2156.0,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,1.0,train,../data/images/Tox21/2156.png
2157.0,CCCCCCBr,0.0,train,../data/images/Tox21/2157.png
2158.0,C1CC(COCC2CO2)CCC1COCC1CO1,0.0,train,../data/images/Tox21/2158.png
2159.0,CN1[C@@H]2CCC[C@H]1C[C@@H](NC(=O)c1nn(C)c3ccccc13)C2,0.0,train,../data/images/Tox21/2159.png
2160.0,CCCCCCCCCC(=O)N[O-],0.0,train,../data/images/Tox21/2160.png
2161.0,O=C([O-])C(Cl)Cl,0.0,train,../data/images/Tox21/2161.png
2162.0,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,0.0,train,../data/images/Tox21/2162.png
2163.0,C[N+](C)(C)Cc1ccccc1,0.0,train,../data/images/Tox21/2163.png
2164.0,N[C@@H](CS)C(=O)O,0.0,train,../data/images/Tox21/2164.png
2165.0,Cc1ccc(S(=O)(=O)[O-])cc1C,0.0,train,../data/images/Tox21/2165.png
2166.0,Cc1cccc[n+]1[O-],0.0,train,../data/images/Tox21/2166.png
2167.0,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,1.0,train,../data/images/Tox21/2167.png
2168.0,ClCBr,0.0,train,../data/images/Tox21/2168.png
2169.0,C=CCCCCCCCCCCCCCCCC,0.0,train,../data/images/Tox21/2169.png
2170.0,CN(C)c1nc(N(C)C)nc(N(C)C)n1,0.0,train,../data/images/Tox21/2170.png
2171.0,Brc1c(Br)c(Br)c(Br)c(Br)c1Br,0.0,train,../data/images/Tox21/2171.png
2172.0,Cc1cc(S(=O)(=O)[O-])ccc1/N=N/c1c(O)ccc2ccccc12,0.0,train,../data/images/Tox21/2172.png
2173.0,CC=CC(=O)N(CC)c1ccccc1C,0.0,train,../data/images/Tox21/2173.png
2174.0,CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O,0.0,train,../data/images/Tox21/2174.png
2175.0,CCCCCCCCN(C)CCCCCCCC,0.0,train,../data/images/Tox21/2175.png
2176.0,Nc1ccc([N+](=O)[O-])cc1O,0.0,train,../data/images/Tox21/2176.png
2177.0,COc1cc(CC(C)C)cc(OC)c1OC,0.0,train,../data/images/Tox21/2177.png
2178.0,COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,1.0,train,../data/images/Tox21/2178.png
2179.0,COC(=O)CC(C(C)=O)C(=O)OC,0.0,train,../data/images/Tox21/2179.png
2180.0,Nc1cc([N+](=O)[O-])ccc1O,0.0,train,../data/images/Tox21/2180.png
2181.0,CCC[n+]1ccn(C)c1C,0.0,train,../data/images/Tox21/2181.png
2182.0,Cc1nn(-c2cc(NS(C)(=O)=O)c(Cl)cc2Cl)c(=O)n1C(F)F,0.0,train,../data/images/Tox21/2182.png
2183.0,OCCSCCO,0.0,train,../data/images/Tox21/2183.png
2184.0,CN(C)CCCN(C)CCCN(C)C,0.0,train,../data/images/Tox21/2184.png
2185.0,CCOC(=O)c1c(C)n(C)c2ccc(O)cc12,0.0,train,../data/images/Tox21/2185.png
2186.0,CCCCCCCCCCCCCO,0.0,train,../data/images/Tox21/2186.png
2187.0,CN(C)c1ccc(N=NS(=O)(=O)[O-])cc1,0.0,train,../data/images/Tox21/2187.png
2188.0,[SbH6+3],0.0,train,../data/images/Tox21/2188.png
2189.0,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,0.0,train,../data/images/Tox21/2189.png
2190.0,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0.0,train,../data/images/Tox21/2190.png
2191.0,O=C(NCCO[N+](=O)[O-])c1cccnc1,0.0,train,../data/images/Tox21/2191.png
2192.0,CCCCOC(=O)C(=O)OCCCC,0.0,train,../data/images/Tox21/2192.png
2193.0,O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,0.0,train,../data/images/Tox21/2193.png
2194.0,O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21,0.0,train,../data/images/Tox21/2194.png
2195.0,CCCCCCCCCCCCCCCO,0.0,train,../data/images/Tox21/2195.png
2196.0,CCCCCCCCCCCCCCCC(=O)OC(C)C,0.0,train,../data/images/Tox21/2196.png
2197.0,Cc1ccc(N(CCO)CCO)cc1,0.0,train,../data/images/Tox21/2197.png
2198.0,CCOP(OCC)OCC,0.0,train,../data/images/Tox21/2198.png
2199.0,CC(C)CN(C[C@@H](OP(=O)([O-])[O-])[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,0.0,train,../data/images/Tox21/2199.png
2200.0,CC(C)OC(=O)c1ccccc1,0.0,train,../data/images/Tox21/2200.png
2201.0,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,1.0,train,../data/images/Tox21/2201.png
2202.0,Cc1ccc(C)c(S(=O)(=O)[O-])c1,0.0,train,../data/images/Tox21/2202.png
2203.0,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-],0.0,train,../data/images/Tox21/2203.png
2204.0,CCC1(c2cnc[nH]2)Cc2ccccc2C1,0.0,train,../data/images/Tox21/2204.png
2205.0,C=COC(C)=O,0.0,train,../data/images/Tox21/2205.png
2206.0,C=C(C)C(=O)OCCO,0.0,train,../data/images/Tox21/2206.png
2207.0,COC(=O)C(c1ccccc1)C1CCCCN1,0.0,train,../data/images/Tox21/2207.png
2208.0,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,0.0,train,../data/images/Tox21/2208.png
2209.0,CC(=O)CCl,0.0,train,../data/images/Tox21/2209.png
2210.0,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,0.0,train,../data/images/Tox21/2210.png
2211.0,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-],1.0,train,../data/images/Tox21/2211.png
2212.0,NCCN1CCOCC1,0.0,train,../data/images/Tox21/2212.png
2213.0,COC(=O)C(C)N(C(=O)c1ccco1)c1c(C)cccc1C,0.0,train,../data/images/Tox21/2213.png
2214.0,O=C1/C(=C2\Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21,0.0,train,../data/images/Tox21/2214.png
2215.0,O=[N+]([O-])c1ccc(Cl)c(Cl)c1,0.0,train,../data/images/Tox21/2215.png
2216.0,Clc1nc2ccccc2nc1Cl,0.0,train,../data/images/Tox21/2216.png
2217.0,CC(C)(C)OCC1CO1,0.0,train,../data/images/Tox21/2217.png
2218.0,CCOCN(C(=O)CCl)c1c(C)cccc1CC,0.0,train,../data/images/Tox21/2218.png
2219.0,CC(CN)CCCN,0.0,train,../data/images/Tox21/2219.png
2220.0,CC(C)CCC[C@@H](C)[C@H]1CC(=O)C2=C3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.0,train,../data/images/Tox21/2220.png
2221.0,C1CNCCN1,0.0,train,../data/images/Tox21/2221.png
2222.0,NC(=O)c1ccncc1,0.0,train,../data/images/Tox21/2222.png
2223.0,O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,1.0,train,../data/images/Tox21/2223.png
2224.0,CC(C)C[C@@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,0.0,train,../data/images/Tox21/2224.png
2225.0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,0.0,train,../data/images/Tox21/2225.png
2226.0,N#Cc1ccc(Cl)cc1,0.0,train,../data/images/Tox21/2226.png
2227.0,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,0.0,train,../data/images/Tox21/2227.png
2228.0,CCOC(=O)c1ccc(OC(=O)CCCCCNC(=N)N)cc1,0.0,train,../data/images/Tox21/2228.png
2229.0,COC(=O)CC(=O)OC,0.0,train,../data/images/Tox21/2229.png
2230.0,CC(C)(C)S,0.0,train,../data/images/Tox21/2230.png
2231.0,CCCCCCCCCOS(=O)(=O)[O-],0.0,train,../data/images/Tox21/2231.png
2232.0,C1CCOC1,0.0,train,../data/images/Tox21/2232.png
2233.0,C=C(C)C(=O)OCCOP(=O)(O)O,0.0,train,../data/images/Tox21/2233.png
2234.0,C=CCCCCCCCCOC(C)=O,0.0,train,../data/images/Tox21/2234.png
2235.0,C=CC(C)(O)CCC=C(C)C,0.0,train,../data/images/Tox21/2235.png
2236.0,Nc1ccc(-c2ccc(F)cc2)cc1,0.0,train,../data/images/Tox21/2236.png
2237.0,NCC1(Cc2noc(=O)[nH]2)CCCCC1,0.0,train,../data/images/Tox21/2237.png
2238.0,COc1cc2c(cc1OC)C(C(C(=O)N(CCc1ccc(OC)c(OC)c1OC)CCc1ccc(OC)c(OC)c1OC)c1ccccc1)=NCC2,0.0,train,../data/images/Tox21/2238.png
2239.0,O=NN(CCO)CCO,0.0,train,../data/images/Tox21/2239.png
2240.0,CCCC(=O)OC/C=C(\C)CCC=C(C)C,0.0,train,../data/images/Tox21/2240.png
2241.0,O=C(O)c1cc(O)c(O)c(O)c1,0.0,train,../data/images/Tox21/2241.png
2242.0,COc1cc(C)ccc1C(C)C,0.0,train,../data/images/Tox21/2242.png
2243.0,C1CCC2=NCCCN2CC1,0.0,train,../data/images/Tox21/2243.png
2244.0,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1,0.0,train,../data/images/Tox21/2244.png
2245.0,CC(=O)c1ccccc1[N+](=O)[O-],0.0,train,../data/images/Tox21/2245.png
2246.0,O=C(O)c1cccc(Cl)c1,0.0,train,../data/images/Tox21/2246.png
2247.0,CNCCCN1c2ccccc2CCc2ccccc21,0.0,train,../data/images/Tox21/2247.png
2248.0,OCCCCCCCCCCCCBr,1.0,train,../data/images/Tox21/2248.png
2249.0,C=C1C[C@]23CC[C@H]4[C@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3,0.0,train,../data/images/Tox21/2249.png
2250.0,CC[N+]1(C)CCCC1,0.0,train,../data/images/Tox21/2250.png
2251.0,CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1,0.0,train,../data/images/Tox21/2251.png
2252.0,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1.0,train,../data/images/Tox21/2252.png
2253.0,COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,0.0,train,../data/images/Tox21/2253.png
2254.0,Cc1ccc2c(c1)C1CN(C)CCC1N2,0.0,train,../data/images/Tox21/2254.png
2255.0,C[C@@H](N)C(=O)c1ccccc1,0.0,train,../data/images/Tox21/2255.png
2256.0,COc1ccc(C(=O)/C(Br)=C\C(=O)O)cc1,1.0,train,../data/images/Tox21/2256.png
2257.0,C[N+](C)(C)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1,0.0,train,../data/images/Tox21/2257.png
2258.0,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,0.0,train,../data/images/Tox21/2258.png
2259.0,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,0.0,train,../data/images/Tox21/2259.png
2260.0,CC1(C)C(=O)NC(=O)NC1=O,0.0,train,../data/images/Tox21/2260.png
2261.0,C=CCc1ccccc1O,0.0,train,../data/images/Tox21/2261.png
2262.0,CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1,0.0,train,../data/images/Tox21/2262.png
2263.0,CN(C)Cc1ccccc1O,0.0,train,../data/images/Tox21/2263.png
2264.0,[2H]C([2H])([2H])[C@H](N)Cc1ccccc1,0.0,train,../data/images/Tox21/2264.png
2265.0,NCCNc1cccc2ccccc12,1.0,train,../data/images/Tox21/2265.png
2266.0,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,1.0,train,../data/images/Tox21/2266.png
2267.0,O=C(O)[C@H](O)[C@@H](O)C(=O)O,0.0,train,../data/images/Tox21/2267.png
2268.0,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32,0.0,train,../data/images/Tox21/2268.png
2269.0,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,0.0,train,../data/images/Tox21/2269.png
2270.0,COc1ccc2ccccc2c1,0.0,train,../data/images/Tox21/2270.png
2271.0,Nc1nc2ccc([N+](=O)[O-])cc2s1,0.0,train,../data/images/Tox21/2271.png
2272.0,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,0.0,train,../data/images/Tox21/2272.png
2273.0,CC(=O)OC1CN2CCC1CC2,0.0,train,../data/images/Tox21/2273.png
2274.0,O=[N+]([O-])c1nccn1CO[C@@H](CO)[C@H](O)CO,0.0,train,../data/images/Tox21/2274.png
2275.0,Clc1ccc(C(Cl)(Cl)Cl)cn1,0.0,train,../data/images/Tox21/2275.png
2276.0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.0,train,../data/images/Tox21/2276.png
2277.0,CCOc1ccc(OCC)c(Cl)c1,0.0,train,../data/images/Tox21/2277.png
2278.0,Oc1ccc(CCNCCCCCCNCCc2ccccc2)cc1O,0.0,train,../data/images/Tox21/2278.png
2279.0,O=C(O[C@@H](C(=O)O)[C@@H](OC(=O)c1ccccc1)C(=O)O)c1ccccc1,0.0,train,../data/images/Tox21/2279.png
2280.0,O=S1(=O)OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0.0,train,../data/images/Tox21/2280.png
2281.0,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1,0.0,train,../data/images/Tox21/2281.png
2282.0,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,0.0,train,../data/images/Tox21/2282.png
2283.0,C=C(C)C(=O)OCC[N+](C)(C)C,0.0,train,../data/images/Tox21/2283.png
2284.0,O=C(Nc1ccccc1)Nc1ccccc1,0.0,train,../data/images/Tox21/2284.png
2285.0,O=CO[AlH3](OC=O)OC=O,0.0,train,../data/images/Tox21/2285.png
2286.0,NC(=O)CC[C@@H](N)C(=O)O,0.0,train,../data/images/Tox21/2286.png
2287.0,CC(C)=CCCC(C)CC(=O)O,0.0,train,../data/images/Tox21/2287.png
2288.0,CCCCCCCCCCCC,0.0,train,../data/images/Tox21/2288.png
2289.0,CCCCCCCCN1CCCC1=O,0.0,train,../data/images/Tox21/2289.png
2290.0,CCCCOP(=O)(O)OCCCC,0.0,train,../data/images/Tox21/2290.png
2291.0,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,1.0,train,../data/images/Tox21/2291.png
2292.0,ClC=CCl,0.0,train,../data/images/Tox21/2292.png
2293.0,COc1cc(C=O)ccc1O,0.0,train,../data/images/Tox21/2293.png
2294.0,C=CCCC=C,0.0,train,../data/images/Tox21/2294.png
2295.0,CC(N)Cc1ccc(O)cc1,0.0,train,../data/images/Tox21/2295.png
2296.0,COP(N)(=O)SC,0.0,train,../data/images/Tox21/2296.png
2297.0,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12,0.0,train,../data/images/Tox21/2297.png
2298.0,[PbH2+2],0.0,train,../data/images/Tox21/2298.png
2299.0,CC(C)NNC(=O)c1ccncc1,0.0,train,../data/images/Tox21/2299.png
2300.0,C/C(=N\O)c1ccc(OCC(=O)N2CCCCC2)cc1,0.0,train,../data/images/Tox21/2300.png
2301.0,CC(=O)C1CCOC1=O,0.0,train,../data/images/Tox21/2301.png
2302.0,O=C(O)CCSCCC(=O)O,0.0,train,../data/images/Tox21/2302.png
2303.0,O=C(O)CCC(=O)C(=O)O,0.0,train,../data/images/Tox21/2303.png
2304.0,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0.0,train,../data/images/Tox21/2304.png
2305.0,O=C(CCN1CCN2CCCC2C1)N1c2ccccc2Sc2ccc(Cl)cc21,0.0,train,../data/images/Tox21/2305.png
2306.0,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,0.0,train,../data/images/Tox21/2306.png
2307.0,c1ccc2c(c1)CCc1ccccc1N2,0.0,train,../data/images/Tox21/2307.png
2308.0,Cc1cccc(Nc2ncccc2C(=O)O)c1C,0.0,train,../data/images/Tox21/2308.png
2309.0,C=Cc1ccc(C=C)cc1,0.0,train,../data/images/Tox21/2309.png
2310.0,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,0.0,train,../data/images/Tox21/2310.png
2311.0,CC/C=C\CCOC(=O)CCCCC,0.0,train,../data/images/Tox21/2311.png
2312.0,CCCCCCCCCCCCN(C)C,0.0,train,../data/images/Tox21/2312.png
2313.0,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,0.0,train,../data/images/Tox21/2313.png
2314.0,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,1.0,train,../data/images/Tox21/2314.png
2315.0,Nc1nnnn1-c1ccccc1,0.0,train,../data/images/Tox21/2315.png
