idx,smiles,BBBP,group,img_path
391.0,O=C1CCC(=O)N1CC1CCC2CN(c3ncccn3)CCN2C1,1.0,train,../data/images/BBBP/391.png
392.0,O=C1NC(=O)C(CC2CCCCN2)(c2ccccc2)C(=O)N1,1.0,train,../data/images/BBBP/392.png
393.0,C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,0.0,train,../data/images/BBBP/393.png
394.0,COc1cc2c(cc1OC)C(c1cccc(Cl)c1)=NN=C(C)C2,1.0,train,../data/images/BBBP/394.png
395.0,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,1.0,train,../data/images/BBBP/395.png
396.0,O=c1cc[nH]nc1,1.0,train,../data/images/BBBP/396.png
397.0,O=C1CCN=C2CC(c3ccccc3)CN12,1.0,train,../data/images/BBBP/397.png
398.0,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1.0,train,../data/images/BBBP/398.png
399.0,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1.0,train,../data/images/BBBP/399.png
400.0,CCc1ccccc1-n1c(C)nc2ccccc2c1=O,1.0,train,../data/images/BBBP/400.png
401.0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS(=O)[C@H]12)c1csc(N)n1,0.0,train,../data/images/BBBP/401.png
402.0,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1.0,train,../data/images/BBBP/402.png
403.0,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,1.0,train,../data/images/BBBP/403.png
404.0,CCC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0.0,train,../data/images/BBBP/404.png
405.0,CNCCCN1c2ccccc2C(C)(C)c2ccccc21,1.0,train,../data/images/BBBP/405.png
406.0,CN1CCC[C@H]1c1cccnc1,1.0,train,../data/images/BBBP/406.png
407.0,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,0.0,train,../data/images/BBBP/407.png
408.0,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,1.0,train,../data/images/BBBP/408.png
409.0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC1OC(=O)c2ccccc21,0.0,train,../data/images/BBBP/409.png
410.0,CCCN(CCC)C1Cc2cccc3cc(O)cc(c23)C1,1.0,train,../data/images/BBBP/410.png
411.0,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,0.0,train,../data/images/BBBP/411.png
412.0,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CS/C=C\C#N)[C@H]2SC1,0.0,train,../data/images/BBBP/412.png
413.0,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,0.0,train,../data/images/BBBP/413.png
414.0,CCC(NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,1.0,train,../data/images/BBBP/414.png
415.0,N#Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,1.0,train,../data/images/BBBP/415.png
416.0,CN(C)CCCN1c2ccccc2C(c2ccccc2)=Nc2cccnc21,1.0,train,../data/images/BBBP/416.png
417.0,CN1C(=O)CN=C(C2=CCCCC2)c2cc([N+](=O)[O-])ccc21,1.0,train,../data/images/BBBP/417.png
418.0,S=C(NC1CCCCC1)N1CCC(c2c[nH]cn2)CC1,1.0,train,../data/images/BBBP/418.png
419.0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,1.0,train,../data/images/BBBP/419.png
420.0,CCOC(=O)NNC(C)c1ccccc1,1.0,train,../data/images/BBBP/420.png
421.0,CN(C)CC(Oc1ccccc1)Oc1ccccc1,1.0,train,../data/images/BBBP/421.png
422.0,c1ccc2c(CCC3CCNCC3)c[nH]c2c1,1.0,train,../data/images/BBBP/422.png
423.0,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,1.0,train,../data/images/BBBP/423.png
424.0,[CH2-][CH-]C,1.0,train,../data/images/BBBP/424.png
425.0,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,0.0,train,../data/images/BBBP/425.png
426.0,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@H](O)c4ccccc4)[C@H]3SC2)s1,0.0,train,../data/images/BBBP/426.png
427.0,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1.0,train,../data/images/BBBP/427.png
428.0,O=[N+]([O-])C1=CC=NC1NCCSCc1ncccc1Br,1.0,train,../data/images/BBBP/428.png
429.0,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,1.0,train,../data/images/BBBP/429.png
430.0,COc1cc(Br)c2oc(C3CCNCC3)cc2c1,1.0,train,../data/images/BBBP/430.png
431.0,O=C(Nc1ccc(O)cc1)C(Cl)(Cl)Cl,1.0,train,../data/images/BBBP/431.png
432.0,COc1cccnc1CCCCNc1ncc(Cc2ccc(C)nc2)c(=O)[nH]1,0.0,train,../data/images/BBBP/432.png
433.0,COc1ccccc1OCC1CNC(=O)O1,1.0,train,../data/images/BBBP/433.png
434.0,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1.0,train,../data/images/BBBP/434.png
435.0,Cc1ncsc1CCCl,1.0,train,../data/images/BBBP/435.png
436.0,CCC(C)=O,1.0,train,../data/images/BBBP/436.png
437.0,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1.0,train,../data/images/BBBP/437.png
438.0,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0.0,train,../data/images/BBBP/438.png
439.0,CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,1.0,train,../data/images/BBBP/439.png
440.0,O=C(O)C1CCN1C12CC3CC(CC(C3)C1)C2,1.0,train,../data/images/BBBP/440.png
441.0,CN(C)CCc1ccccn1,1.0,train,../data/images/BBBP/441.png
442.0,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,0.0,train,../data/images/BBBP/442.png
443.0,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.0,train,../data/images/BBBP/443.png
444.0,CCCCOCC(CN1C(=O)NC(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,1.0,train,../data/images/BBBP/444.png
445.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0.0,train,../data/images/BBBP/445.png
446.0,CCCCCC(C)C(C)c1cc(OC(=O)CCCN2CCCCCC2)c2c(c1)OC(C)(C)C1=C2CC(C)CC1,1.0,train,../data/images/BBBP/446.png
447.0,CCNC1=Nc2ccc(Cl)cc2C(c2ccccc2)S1,1.0,train,../data/images/BBBP/447.png
448.0,CCC(C)C(CC)C(=O)NC(N)=O,1.0,train,../data/images/BBBP/448.png
449.0,CCC1(CC)C(=O)NC=C(C)C1=O,1.0,train,../data/images/BBBP/449.png
450.0,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2[C@H]1CN1CC[C@@H](O)C1,0.0,train,../data/images/BBBP/450.png
451.0,O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,1.0,train,../data/images/BBBP/451.png
452.0,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,0.0,train,../data/images/BBBP/452.png
453.0,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,0.0,train,../data/images/BBBP/453.png
454.0,OCC1(CO)COC(C(Cl)(Cl)Cl)OC1,1.0,train,../data/images/BBBP/454.png
455.0,CN(C/C=C/c1ccccc1)CCOC(c1ccccc1)c1ccccc1,1.0,train,../data/images/BBBP/455.png
456.0,CCOCC,1.0,train,../data/images/BBBP/456.png
457.0,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,1.0,train,../data/images/BBBP/457.png
458.0,CN1C(=O)OC(C)(C)C1=O,1.0,train,../data/images/BBBP/458.png
459.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0.0,train,../data/images/BBBP/459.png
460.0,CN(C)CCC(c1ccccc1)C1CCCCC1,1.0,train,../data/images/BBBP/460.png
461.0,O=C(NCCN1CCN(c2ncccn2)CC1)C12CC3CC(CC(C3)C1)C2,1.0,train,../data/images/BBBP/461.png
462.0,CN(C)CC(CN1c2ccccc2Sc2ccccc21)N(C)C,1.0,train,../data/images/BBBP/462.png
463.0,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1.0,train,../data/images/BBBP/463.png
464.0,CC/C=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1,0.0,train,../data/images/BBBP/464.png
465.0,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1.0,train,../data/images/BBBP/465.png
466.0,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0.0,train,../data/images/BBBP/466.png
467.0,c1ccc(-c2cc(CCC3CCNCC3)c3ccccc3n2)cc1,1.0,train,../data/images/BBBP/467.png
468.0,COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,1.0,train,../data/images/BBBP/468.png
469.0,Cc1ncc([N+](=O)[O-])n1CCO,1.0,train,../data/images/BBBP/469.png
470.0,CN(C)CCCn1cc(-c2ccccc2)c(-c2ccccc2)n1,1.0,train,../data/images/BBBP/470.png
471.0,CC(C)NC(=O)OC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,1.0,train,../data/images/BBBP/471.png
472.0,Cc1ccc(C)cc1,1.0,train,../data/images/BBBP/472.png
473.0,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,1.0,train,../data/images/BBBP/473.png
474.0,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,1.0,train,../data/images/BBBP/474.png
475.0,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,1.0,train,../data/images/BBBP/475.png
476.0,CN(C)CC1COC2(O1)c1ccccc1COc1ccccc12,1.0,train,../data/images/BBBP/476.png
477.0,CN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,1.0,train,../data/images/BBBP/477.png
478.0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0,train,../data/images/BBBP/478.png
479.0,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,1.0,train,../data/images/BBBP/479.png
480.0,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0.0,train,../data/images/BBBP/480.png
481.0,Cc1cc(N/C(O)=C2\C(=O)c3ccccc3S(=O)(=O)N2C)no1,0.0,train,../data/images/BBBP/481.png
482.0,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,1.0,train,../data/images/BBBP/482.png
483.0,CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C1COc2cccc(OC)c2C1,1.0,train,../data/images/BBBP/483.png
484.0,CN(C)CCN(Cc1cccs1)c1ccccn1,1.0,train,../data/images/BBBP/484.png
485.0,O=C(CCN1CCN(CCO)CC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,1.0,train,../data/images/BBBP/485.png
486.0,Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,0.0,train,../data/images/BBBP/486.png
487.0,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,1.0,train,../data/images/BBBP/487.png
488.0,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,1.0,train,../data/images/BBBP/488.png
489.0,CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3C2(c2ccccc2)O1,1.0,train,../data/images/BBBP/489.png
490.0,CCN(CC)C(=O)CNC(=O)c1cc(OC)c(OC)c(OC)c1,1.0,train,../data/images/BBBP/490.png
491.0,CC1(C)S[C@@H]2[C@H](NC(=O)C(c3ccccc3)S(=O)(=O)O)C(=O)N2[C@H]1C(=O)O,0.0,train,../data/images/BBBP/491.png
492.0,CC1CN(C)CC2Cc3c(ccc4ccccc34)OC12O,1.0,train,../data/images/BBBP/492.png
493.0,C#CCN(C)Cc1ccccc1,1.0,train,../data/images/BBBP/493.png
494.0,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN,1.0,train,../data/images/BBBP/494.png
495.0,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,1.0,train,../data/images/BBBP/495.png
496.0,CC/C=C(\C)C1(CC)C(=O)NC(=O)NC1=O,1.0,train,../data/images/BBBP/496.png
497.0,Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CCC2)CCC314,1.0,train,../data/images/BBBP/497.png
498.0,O=C(Cn1cnnn1)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CS[C@H]12,0.0,train,../data/images/BBBP/498.png
499.0,CC(=O)C1CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC12C,1.0,train,../data/images/BBBP/499.png
500.0,CC1(C)SC2C(N(C(=N)c3ccncc3)[C@H](C(=O)NC(=O)CN)c3ccccc3)C(=O)N2C1C(=O)O,0.0,train,../data/images/BBBP/500.png
501.0,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@@H]4O[C@H]5CC(=O)[C@H](C)O[C@H]5O[C@@H]4[C@H](C)O3)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O[C@H]1C[C@H](N(C)C)[C@H](O)[C@H](C)O1)C(=O)c1cccc(O)c1C3=O,0.0,train,../data/images/BBBP/501.png
502.0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,1.0,train,../data/images/BBBP/502.png
503.0,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,1.0,train,../data/images/BBBP/503.png
504.0,CSC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1.0,train,../data/images/BBBP/504.png
505.0,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,1.0,train,../data/images/BBBP/505.png
506.0,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1,0.0,train,../data/images/BBBP/506.png
507.0,CC1=Nc2ccccc2CC(c2ccccc2)N1C,1.0,train,../data/images/BBBP/507.png
508.0,OCCN1CCN(CCCN2c3cc(C(F)(F)F)ccc3Sc3sccc32)CC1,1.0,train,../data/images/BBBP/508.png
509.0,CN(C)CCOC(c1ccccc1)c1ccccc1C(C)(C)C,1.0,train,../data/images/BBBP/509.png
510.0,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,1.0,train,../data/images/BBBP/510.png
511.0,O=c1[nH]c2cc(Cl)c(Cl)c([N+](=O)[O-])c2[nH]c1=O,1.0,train,../data/images/BBBP/511.png
512.0,Clc1ccc2c(c1)C1CNCC1c1ccccc1O2,1.0,train,../data/images/BBBP/512.png
513.0,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,1.0,train,../data/images/BBBP/513.png
514.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.0,train,../data/images/BBBP/514.png
515.0,OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,1.0,train,../data/images/BBBP/515.png
516.0,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1.0,train,../data/images/BBBP/516.png
517.0,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,1.0,train,../data/images/BBBP/517.png
518.0,OC(Br)(Br)CBr,1.0,train,../data/images/BBBP/518.png
519.0,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,1.0,train,../data/images/BBBP/519.png
520.0,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,1.0,train,../data/images/BBBP/520.png
521.0,CN1CCN(c2ncc(-c3cc(Cl)cc(Cl)c3Cl)c(N)n2)CC1,1.0,train,../data/images/BBBP/521.png
522.0,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,1.0,train,../data/images/BBBP/522.png
523.0,CCc1c(OC)nc2nc(-c3noc(C)n3)cn2c1C,1.0,train,../data/images/BBBP/523.png
524.0,Nc1nc(=O)c2ncn(CC[C@@H](O)CO)c2[nH]1,1.0,train,../data/images/BBBP/524.png
525.0,O=C1NC(=O)C2(c3ccc(Cl)cc3)CC12,1.0,train,../data/images/BBBP/525.png
526.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0,train,../data/images/BBBP/526.png
527.0,CCN(CC)c1nc2c(s1)c1c(O)c3c(O)c(C)c4c(c32)C(=O)[C@@](C)(O/C=C/[C@H](OC)[C@@H](C)[C@@H](OC(C)=O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)C(=O)N1)O4,0.0,train,../data/images/BBBP/527.png
528.0,CN(C)CCC1(C)OCCC2=C1c1ccccc1C2,1.0,train,../data/images/BBBP/528.png
529.0,CCC(O)(COC(N)=O)c1ccccc1,1.0,train,../data/images/BBBP/529.png
530.0,O=C1C(=O)c2ccccc2C(O)=C1C1CCC(c2ccc(Cl)cc2)CC1,0.0,train,../data/images/BBBP/530.png
531.0,CN1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1.0,train,../data/images/BBBP/531.png
532.0,O=C1CN2CCOC2(c2ccccc2F)c2cc(Cl)ccc2N1CCO,1.0,train,../data/images/BBBP/532.png
533.0,C=CC1(C(C)CCC)C(=O)NC(=O)NC1=O,1.0,train,../data/images/BBBP/533.png
534.0,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,0.0,train,../data/images/BBBP/534.png
535.0,C[C@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCN=CN)C[C@H]12,0.0,train,../data/images/BBBP/535.png
536.0,COC(=O)c1cncn1C(C)c1ccccc1,1.0,train,../data/images/BBBP/536.png
537.0,O=C(O)c1cc(=O)c2cc(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)ccc2o1,0.0,train,../data/images/BBBP/537.png
538.0,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,0.0,train,../data/images/BBBP/538.png
539.0,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,1.0,train,../data/images/BBBP/539.png
540.0,Oc1ccc2c(c1)C13CCCCC1C(C2)N(CCc1ccccc1)CC3,1.0,train,../data/images/BBBP/540.png
541.0,CCN[C@H](Cc1ccccc1)[C@H]1CCCO1,1.0,train,../data/images/BBBP/541.png
542.0,C/C(=C/CCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,1.0,train,../data/images/BBBP/542.png
543.0,CCC12CCN(CC3CCC3)C(Cc3ccc(O)cc31)C2(C)C,1.0,train,../data/images/BBBP/543.png
544.0,COc1ccc2c(c1)C(O)(CCCN(C)C)c1ccccc1S2,1.0,train,../data/images/BBBP/544.png
545.0,NC(=O)OCC1[C@H](NC(=O)/C(=N\OCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,0.0,train,../data/images/BBBP/545.png
546.0,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,1.0,train,../data/images/BBBP/546.png
547.0,Cc1cc2c(s1)=Nc1ccc(F)cc1NC=2N1CCN(C)CC1,1.0,train,../data/images/BBBP/547.png
548.0,CN(C)[C@@H]1C(=O)/C(=C(/O)NCN2CCCC2)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,1.0,train,../data/images/BBBP/548.png
549.0,C[C@H](O)C1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)C12,0.0,train,../data/images/BBBP/549.png
550.0,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,1.0,train,../data/images/BBBP/550.png
551.0,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)C(N)c4ccc(O)cc4)[C@H]3SC2)s1,0.0,train,../data/images/BBBP/551.png
552.0,Fc1ccccc1C1=NCCN(CC(F)(F)F)c2ccc(Cl)cc21,1.0,train,../data/images/BBBP/552.png
553.0,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,1.0,train,../data/images/BBBP/553.png
554.0,c1ccc(C2(N3CCCCC3)CCCCC2)cc1,1.0,train,../data/images/BBBP/554.png
555.0,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,1.0,train,../data/images/BBBP/555.png
556.0,FCC(F)(F)F,1.0,train,../data/images/BBBP/556.png
557.0,COc1cc(CCN)cc(OC)c1OC,1.0,train,../data/images/BBBP/557.png
558.0,Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1S2,1.0,train,../data/images/BBBP/558.png
559.0,CC(C)(O)CC(C)(O)c1ccc(Cl)cc1,1.0,train,../data/images/BBBP/559.png
560.0,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,1.0,train,../data/images/BBBP/560.png
561.0,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(O)CO,1.0,train,../data/images/BBBP/561.png
562.0,COc1ccc2c3c1OC1C(OC(C)=O)=CCC4C(C2)N(C)CCC314,1.0,train,../data/images/BBBP/562.png
563.0,CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1,1.0,train,../data/images/BBBP/563.png
564.0,c1ccc(C2CCN(CC3CCCc4c3ccc3c4OCO3)C2)cc1,1.0,train,../data/images/BBBP/564.png
565.0,CC(C)(O)C(C)(O)c1cccc(Cl)c1,1.0,train,../data/images/BBBP/565.png
566.0,O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,1.0,train,../data/images/BBBP/566.png
567.0,NC(N)=Nc1nc(-c2cccc(N)c2)cs1,1.0,train,../data/images/BBBP/567.png
568.0,CN(C)CCOC(=O)COc1ccc(Cl)cc1,1.0,train,../data/images/BBBP/568.png
569.0,O=C(c1ccccn1)N1CCN(Cc2ccccc2)CC1,1.0,train,../data/images/BBBP/569.png
570.0,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.0,train,../data/images/BBBP/570.png
571.0,CCCC(O)Cl,1.0,train,../data/images/BBBP/571.png
572.0,COC1=CC(=O)OC1C(O)c1ccccc1Cl,1.0,train,../data/images/BBBP/572.png
573.0,CN(C)CCCn1c(=O)c2ccccc2c2ccccc21,1.0,train,../data/images/BBBP/573.png
574.0,C[N+](C)([O-])CC/C=C1/c2ccccc2C=Cc2c(Cl)cccc21,1.0,train,../data/images/BBBP/574.png
575.0,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,0.0,train,../data/images/BBBP/575.png
576.0,CC(C)(C)OC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,1.0,train,../data/images/BBBP/576.png
577.0,CC(C)N1CCOC(c2ccc(C(F)(F)F)cc2)C1,1.0,train,../data/images/BBBP/577.png
578.0,CN(C)C(=O)CCNc1ccc(Br)cc1,1.0,train,../data/images/BBBP/578.png
579.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0.0,train,../data/images/BBBP/579.png
580.0,CCCC(C)(COC(N)=O)COC(N)=O,1.0,train,../data/images/BBBP/580.png
581.0,NC1=NC(=O)C(c2ccccc2)O1,1.0,train,../data/images/BBBP/581.png
582.0,CC(C(=O)c1ccccc1)N(C)C,1.0,train,../data/images/BBBP/582.png
583.0,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,0.0,train,../data/images/BBBP/583.png
584.0,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1.0,train,../data/images/BBBP/584.png
585.0,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,1.0,train,../data/images/BBBP/585.png
586.0,O=C(Nc1ccccc1)OCC1(COC(=O)Nc2ccccc2)CCCC1,1.0,train,../data/images/BBBP/586.png
587.0,CC(C)(Oc1ccc(Cl)cc1)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccccc1,0.0,train,../data/images/BBBP/587.png
