idx,smiles,CYP3A4,group,img_path
5591.0,CCS(=O)(=O)c1ccc2[nH]c(-c3cc(-c4ccccc4)ccn3)nc2c1,1.0,train,../data/images/CYP3A4/5591.png
5592.0,Cc1ccc(S(=O)(=O)O/N=C2/CCCc3occc32)cc1,0.0,train,../data/images/CYP3A4/5592.png
5593.0,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](CC[C@@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)C(C)C)cs1,1.0,train,../data/images/CYP3A4/5593.png
5594.0,Cc1cc(C)cc(NC(S)=NC2CC3CCC(C2)N3Cc2ccco2)c1,0.0,train,../data/images/CYP3A4/5594.png
5595.0,Oc1c2c(nc3c(-c4ccccc4)cnn13)CCC2,0.0,train,../data/images/CYP3A4/5595.png
5596.0,Cc1ccc(-c2ccc3c(c2)C[C@@H](NS(=O)(=O)C(C)C)C3)cn1,0.0,train,../data/images/CYP3A4/5596.png
5597.0,CCOc1c2ccc(C(=O)NCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2nn1C,1.0,train,../data/images/CYP3A4/5597.png
5598.0,Cc1ccc(S(=O)(=O)N(CC(=O)N/N=C/c2ccc(F)cc2)c2cccc3cccnc23)cc1,1.0,train,../data/images/CYP3A4/5598.png
5599.0,COCCCc1cc(CCCN2CCS(=O)(=O)CC2)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1,1.0,train,../data/images/CYP3A4/5599.png
5600.0,O=c1c(CCc2ccccc2)nc2cnc(N3CCOCC3)nc2n1CCc1ccccc1,0.0,train,../data/images/CYP3A4/5600.png
5601.0,Cc1nc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)ccc1F,0.0,train,../data/images/CYP3A4/5601.png
5602.0,COc1cccc(C2C3(C#N)C(N)=NC(OC)(OC)C23C#N)c1,0.0,train,../data/images/CYP3A4/5602.png
5603.0,Cc1ccc(SCc2nc3ccccc3n2CC(=O)Nc2ccc(Cl)cc2)cc1,0.0,train,../data/images/CYP3A4/5603.png
5604.0,c1ccc(-c2nnc(SCCC3OCCCO3)o2)cc1,0.0,train,../data/images/CYP3A4/5604.png
5605.0,C[C@H]1COC(=O)[C@H]2CCCN2C(=O)[C@@H](C)COC(=O)[C@H]2CCCN2C1=O,0.0,train,../data/images/CYP3A4/5605.png
5606.0,CN(Cc1ccco1)c1cc(-c2ccoc2)ncn1,0.0,train,../data/images/CYP3A4/5606.png
5607.0,C/C(=N\NC(=O)Cc1ccccc1)c1cccs1,0.0,train,../data/images/CYP3A4/5607.png
5608.0,CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2nn(-c3ccccc3C#N)c3ccccc23)c2ccccc2N(C(=O)CS(C)(=O)=O)[C@H]1C,0.0,train,../data/images/CYP3A4/5608.png
5609.0,CN(C)[C@H]1C(O)=C(C(=O)NCN2CCCC2)C(=O)[C@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0.0,train,../data/images/CYP3A4/5609.png
5610.0,Cc1cn2c(n1)COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,1.0,train,../data/images/CYP3A4/5610.png
5611.0,CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/O[C@@H](C)c4cn([C@H]5COC[C@H]5O)nn4)[C@@H]3CC[C@@H]2C1=O,0.0,train,../data/images/CYP3A4/5611.png
5612.0,COC(=O)[C@H]1C[C@@H]1[C@H](NC(=O)c1cccnc1)c1ccccc1,1.0,train,../data/images/CYP3A4/5612.png
5613.0,O=C(O)CCCCCNC(=O)c1ccccc1Br,0.0,train,../data/images/CYP3A4/5613.png
5614.0,O=C1CC(N2CCN(CCc3ccccn3)CC2)C(=O)N1c1ccc(Cl)cc1,0.0,train,../data/images/CYP3A4/5614.png
5615.0,O=C(Nc1ccc(Cl)cc1)OCc1cc(-c2ccccc2)on1,0.0,train,../data/images/CYP3A4/5615.png
5616.0,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c(C)c1C,0.0,train,../data/images/CYP3A4/5616.png
5617.0,C[C@]1(c2ccccc2)OC(C(=O)O)=CC1=O,0.0,train,../data/images/CYP3A4/5617.png
5618.0,Cc1cc(SCC(=O)c2ccccc2)nc(SCC(=O)c2ccccc2)n1,1.0,train,../data/images/CYP3A4/5618.png
5619.0,Cc1cc(N2CCN(S(C)(=O)=O)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,1.0,train,../data/images/CYP3A4/5619.png
5620.0,C=CCNC(=O)c1ccc2nc(-c3ccccc3)c(-c3ccccc3)nc2c1,1.0,train,../data/images/CYP3A4/5620.png
5621.0,COc1ccccc1-c1nccc(N2CCN(C)CC2)n1,1.0,train,../data/images/CYP3A4/5621.png
5622.0,COC(=O)CN1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O,0.0,train,../data/images/CYP3A4/5622.png
5623.0,c1cncc(-c2nccc(-n3ccnc3)n2)c1,1.0,train,../data/images/CYP3A4/5623.png
5624.0,CC/C(=C(\CC)c1ccc(O)cc1)c1ccc(O)cc1,1.0,train,../data/images/CYP3A4/5624.png
5625.0,CCN1CCN(c2ccc(C(C)(C)NC(=O)c3cc4[nH]c5ccccc5c(=O)c4cc3F)cn2)CC1,0.0,train,../data/images/CYP3A4/5625.png
5626.0,O=C(O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,0.0,train,../data/images/CYP3A4/5626.png
5627.0,CN(C)c1ccc(-c2noc(C3CCN(S(=O)(=O)c4cccc(C(=O)O)c4)CC3)n2)cc1,0.0,train,../data/images/CYP3A4/5627.png
5628.0,CCOC(=O)Nc1ccc2c(c1)OCO2,1.0,train,../data/images/CYP3A4/5628.png
5629.0,COc1ccc2[nH]c3c(c2c1)CN(C)CC3,0.0,train,../data/images/CYP3A4/5629.png
5630.0,CC(C(c1ccc2cc(OCc3cccc(C(N)=O)c3)ccc2c1)n1ccnc1)N(C)C,1.0,train,../data/images/CYP3A4/5630.png
5631.0,COC(=O)c1cc(O)nc(O)n1,0.0,train,../data/images/CYP3A4/5631.png
5632.0,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H]1C(=O)O,0.0,train,../data/images/CYP3A4/5632.png
5633.0,CN(CC(=O)Nc1ccc(F)c(F)c1)S(=O)(=O)c1cccc2nsnc12,1.0,train,../data/images/CYP3A4/5633.png
5634.0,N[C@@](CCc1ccccc1)(C(=O)O)c1ccccc1,0.0,train,../data/images/CYP3A4/5634.png
5635.0,Cc1cc(N2CCN(C)CC2)n2nc(-c3ccc(Cl)cc3)nc2n1,0.0,train,../data/images/CYP3A4/5635.png
5636.0,C=CCNc1cnn(-c2ccc(C)cc2)c(=O)c1Cl,1.0,train,../data/images/CYP3A4/5636.png
5637.0,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,1.0,train,../data/images/CYP3A4/5637.png
5638.0,O=C(/C=C/c1ccco1)NC(=S)Nc1ccc(N2CCOCC2)c(Cl)c1,0.0,train,../data/images/CYP3A4/5638.png
5639.0,C[C@H]([C@@H](c1ccc2cc(OCC3(C(=O)O)CCCCC3)ccc2c1)n1ccnc1)N(C)C,1.0,train,../data/images/CYP3A4/5639.png
5640.0,COc1ccc(NC(=O)N2CC3(CCN(C(C)=O)CC3)C2)cc1,0.0,train,../data/images/CYP3A4/5640.png
5641.0,O=C(NNC(=S)NC(=O)c1cccnc1)c1ccccc1,0.0,train,../data/images/CYP3A4/5641.png
5642.0,Cc1cccc(CNc2nc(-c3ccccc3CN(C)C)nc3ccccc23)c1,1.0,train,../data/images/CYP3A4/5642.png
5643.0,C[C@@H]1O[C@H](C[N+](C)(C)C)C[C@H]1O,0.0,train,../data/images/CYP3A4/5643.png
5644.0,O[C@@H](COc1ccc(Cl)cc1Cl)CN1CCCC1,0.0,train,../data/images/CYP3A4/5644.png
5645.0,c1ccc(-c2ccc(C3(Cc4nnn[nH]4)C4CC5CC(C4)CC3C5)cc2)cc1,0.0,train,../data/images/CYP3A4/5645.png
5646.0,Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)Nc4c(C)cccc4C)CC3)ccc2s1,0.0,train,../data/images/CYP3A4/5646.png
5647.0,CN(C)c1nc(-c2cccc(C#N)c2)nc2ccccc12,1.0,train,../data/images/CYP3A4/5647.png
5648.0,O[C@@H](c1cc(-c2ccc(Cl)cc2)nc2ccccc12)[C@@H]1CCCCN1,0.0,train,../data/images/CYP3A4/5648.png
5649.0,Cc1ccc(C(C(=O)NC2CCCCC2)N2CCN(C(=O)c3ccco3)CC2)cc1,0.0,train,../data/images/CYP3A4/5649.png
5650.0,c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3s2)c1,1.0,train,../data/images/CYP3A4/5650.png
5651.0,CCC(=O)N1CCc2cc(S(=O)(=O)NC(C(=O)NCc3ccc(F)cc3)C(C)C)ccc21,1.0,train,../data/images/CYP3A4/5651.png
5652.0,Cc1ccc(-c2nc3ccccc3c(=O)n2-c2ncccc2C)cc1,0.0,train,../data/images/CYP3A4/5652.png
5653.0,COC(=O)[C@H]1C[C@@H]1[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,1.0,train,../data/images/CYP3A4/5653.png
5654.0,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,0.0,train,../data/images/CYP3A4/5654.png
5655.0,OCCNc1nc(NCCC2=CCCCC2)nc(N2CCOCC2)n1,0.0,train,../data/images/CYP3A4/5655.png
5656.0,Cc1ccccc1C(=O)c1cccn1CC(=O)NCc1ccco1,1.0,train,../data/images/CYP3A4/5656.png
5657.0,Cc1ccc(-n2ncc3c2ncn2nc(-c4ccco4)nc32)c(C)c1,0.0,train,../data/images/CYP3A4/5657.png
5658.0,O=S(=O)(O)[C@@H](c1ccccc1)[C@@H](O)c1ccccc1,0.0,train,../data/images/CYP3A4/5658.png
5659.0,C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@@H]1C[C@@]1(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)c1ccccc1,0.0,train,../data/images/CYP3A4/5659.png
5660.0,O=C(/C=C\c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,1.0,train,../data/images/CYP3A4/5660.png
5661.0,N#Cc1cccc(-c2nccc(-n3ccnc3)n2)c1,1.0,train,../data/images/CYP3A4/5661.png
5662.0,CN(C)c1ccc(-c2nccc(NCc3ccccc3)n2)cc1,1.0,train,../data/images/CYP3A4/5662.png
5663.0,CC(C)NC(=O)c1ccc(-c2cccc(C(F)(F)F)c2)o1,0.0,train,../data/images/CYP3A4/5663.png
5664.0,CC(C)CC(=O)C[C@H](O)C(Cl)(Cl)Cl,0.0,train,../data/images/CYP3A4/5664.png
5665.0,COCc1c(C(N)=O)nnn1-c1nonc1N,0.0,train,../data/images/CYP3A4/5665.png
5666.0,CCc1c2c(nc3cccc(C(C)C)c13)-c1cccc(=O)n1C2,1.0,train,../data/images/CYP3A4/5666.png
5667.0,COC(=O)CCC(=O)NNC(=O)c1ccc(Br)cc1,0.0,train,../data/images/CYP3A4/5667.png
5668.0,CC(=O)Nc1ccc(N2C(=O)CC(c3ccccc3)CC2=O)cc1,0.0,train,../data/images/CYP3A4/5668.png
5669.0,COc1ccc(CNC(=O)C2CC(c3ccc(OC)cc3)=NO2)cc1,0.0,train,../data/images/CYP3A4/5669.png
5670.0,C=CC1=C(C)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C=C)c(C)c4CCC(=O)O)C(CCC(=O)O)=C3C,0.0,train,../data/images/CYP3A4/5670.png
5671.0,CCCCOc1ccc(-c2ccnn2C)cc1,0.0,train,../data/images/CYP3A4/5671.png
5672.0,Cc1nnc(NC(=O)CCC(=O)NCc2cccs2)s1,0.0,train,../data/images/CYP3A4/5672.png
5673.0,c1ncc(-c2ccc3c(c2)OCO3)c(NCCc2cnc[nH]2)n1,1.0,train,../data/images/CYP3A4/5673.png
5674.0,Cc1c(C(c2cccc([N+](=O)[O-])c2O)c2c(C)n(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C,0.0,train,../data/images/CYP3A4/5674.png
5675.0,Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21,1.0,train,../data/images/CYP3A4/5675.png
5676.0,CCNc1ncc2nc(-c3ccc(F)cc3)c(=O)n(C[C@H]3CCCO3)c2n1,0.0,train,../data/images/CYP3A4/5676.png
5677.0,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)NCc5ccc(N(C)C)nc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,1.0,train,../data/images/CYP3A4/5677.png
5678.0,CO[C@@H]1COC(=O)[C@@H](C)COC(=O)[C@@H](C)NC(=O)C/C=C\[C@@H]1C,0.0,train,../data/images/CYP3A4/5678.png
5679.0,CN1CCN(C2CC(=O)N(Cc3ccc(N4CCCC4=O)cc3)C2=O)CC1,0.0,train,../data/images/CYP3A4/5679.png
5680.0,O=NN(CCCl)C(=O)NCCCl,0.0,train,../data/images/CYP3A4/5680.png
5681.0,O=C(O)Cc1c[nH]c2ccc(O)cc12,0.0,train,../data/images/CYP3A4/5681.png
5682.0,CC(C)[C@H](Nc1ncnc2[nH]cnc12)C(=O)O,0.0,train,../data/images/CYP3A4/5682.png
5683.0,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)C3(C)C)n1,0.0,train,../data/images/CYP3A4/5683.png
5684.0,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(Cl)c(C(F)(F)F)c4)c3C[C@H]2CN1C(=O)c1ccccc1,1.0,train,../data/images/CYP3A4/5684.png
5685.0,O=C(Nc1cccc(F)c1)N1CC[C@@]2(CCCN(C(=O)c3csnn3)C2)C1,1.0,train,../data/images/CYP3A4/5685.png
5686.0,CC1CCCC(NC(=O)c2nnc(O)c3ccccc23)C1C,1.0,train,../data/images/CYP3A4/5686.png
5687.0,CCCOc1ccc(-c2n[nH]c(N)n2)cc1,0.0,train,../data/images/CYP3A4/5687.png
5688.0,COc1cc(NCC[C@@H]2CCCCN2)c2ncccc2c1,0.0,train,../data/images/CYP3A4/5688.png
5689.0,Cc1cn(-c2cccnc2)cn1,0.0,train,../data/images/CYP3A4/5689.png
5690.0,COc1cccc(C2c3c(-c4ccccc4)n[nH]c3C(=O)N2c2ccc(C(=O)O)cc2)c1,0.0,train,../data/images/CYP3A4/5690.png
5691.0,C(=N\Nc1ccccn1)\c1cccnc1,1.0,train,../data/images/CYP3A4/5691.png
5692.0,CCOc1ccc(C(C)=O)cc1N1C(=O)C2C3C=CC(O3)C2C1=O,0.0,train,../data/images/CYP3A4/5692.png
5693.0,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@H]3[N+](C)(C)CC2)CC[N+]1(C)C,0.0,train,../data/images/CYP3A4/5693.png
5694.0,Cc1c2cc(-n3ccc(OCc4csc(C(F)(F)F)c4)cc3=O)ccc2nn1C1CC1,0.0,train,../data/images/CYP3A4/5694.png
5695.0,O=C(CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1)Nc1ccc2c(c1)OCO2,1.0,train,../data/images/CYP3A4/5695.png
5696.0,Cc1nnc(O)n1-c1cccc(C(F)(F)F)c1,0.0,train,../data/images/CYP3A4/5696.png
5697.0,CC(C)[C@H](O)C1=CCCCC1=O,0.0,train,../data/images/CYP3A4/5697.png
5698.0,Cc1sc2ccccc2c1CC1=NCCN1,0.0,train,../data/images/CYP3A4/5698.png
5699.0,Cc1cc2n(n1)SC(Nc1ccccc1)N2,0.0,train,../data/images/CYP3A4/5699.png
5700.0,O=c1cc(-c2ccc(O)cc2)oc2c([C@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)c(O)cc(O)c12,0.0,train,../data/images/CYP3A4/5700.png
5701.0,COc1cc2cc(CN(CCCO)S(=O)(=O)c3ccccc3Cl)c(O)nc2cc1OC,1.0,train,../data/images/CYP3A4/5701.png
5702.0,CCN1CC=C2C(C#N)=C(N)C(C#N)(C#N)[C@H](c3ccoc3)[C@H]2C1,1.0,train,../data/images/CYP3A4/5702.png
5703.0,CN1CCC(n2[nH]c(-c3ccccc3)c(Cc3ccccc3)c2=O)CC1,1.0,train,../data/images/CYP3A4/5703.png
5704.0,Cc1cc2cc(N/C(=N\C(=O)c3ccc[n+]([O-])c3)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,1.0,train,../data/images/CYP3A4/5704.png
5705.0,CCCC(=O)O[C@@H](C(=O)N1N=CC[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1)c1ccc(F)cc1,1.0,train,../data/images/CYP3A4/5705.png
5706.0,CN(C)S(=O)(=O)Nc1ccccn1,0.0,train,../data/images/CYP3A4/5706.png
5707.0,O[C@]1(c2ccc(F)c(F)c2)CCNC[C@@H]1c1onc(-c2cccc3ccccc23)c1Br,0.0,train,../data/images/CYP3A4/5707.png
5708.0,CN(C)C(=O)c1ccc(-c2cc(NCc3cccs3)ncn2)cc1,0.0,train,../data/images/CYP3A4/5708.png
5709.0,CN(C)CCCO[C@H]1[C@H]([C@H](O)CO)O[C@H]2OC(C)(C)O[C@@H]21,0.0,train,../data/images/CYP3A4/5709.png
5710.0,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(S(C)(=O)=O)cc4)c3C[C@H]2CN1C(=O)c1ccccc1,1.0,train,../data/images/CYP3A4/5710.png
5711.0,C=CCn1c(SCc2ccc(C(=O)Nc3ccccc3)cc2)nnc1-c1ccccc1,1.0,train,../data/images/CYP3A4/5711.png
5712.0,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@]23OC(=O)Cc2ccccc23)C2CC2)cc(OCCOC)c1,1.0,train,../data/images/CYP3A4/5712.png
5713.0,C#CCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)C(=O)c1ccc2nc(N3CCCC3)oc2c1,1.0,train,../data/images/CYP3A4/5713.png
5714.0,CCN(CC)c1ccc(N2C(=O)/C(=C/c3cccnc3)SC2=S)cc1,1.0,train,../data/images/CYP3A4/5714.png
5715.0,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@@H](C[C@@H](O)[C@]12C)[C@]1(C)CC[C@H](O)C[C@@H]1C[C@@H]3O,0.0,train,../data/images/CYP3A4/5715.png
5716.0,O=C(Nc1ccccc1)N1CCSc2cc(Cl)ccc21,0.0,train,../data/images/CYP3A4/5716.png
5717.0,COc1ccccc1CNC(=O)C1CCN(S(=O)(=O)N2CC(C)CC(C)C2)CC1,1.0,train,../data/images/CYP3A4/5717.png
5718.0,Cc1cccc(N2CC(=O)C(c3nc4ccccc4n3C)=C2N)c1,0.0,train,../data/images/CYP3A4/5718.png
5719.0,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(N6CCC(N7CCC7)CC6)nc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,1.0,train,../data/images/CYP3A4/5719.png
5720.0,COC(=O)/C=C\CCc1coc(/C=C\CNC(=O)OC)n1,0.0,train,../data/images/CYP3A4/5720.png
5721.0,O=C(CNC(=O)c1ccc(F)cc1)NC(c1ccccc1)c1ccc(Cl)cc1,0.0,train,../data/images/CYP3A4/5721.png
5722.0,Cc1ccn2cc(CSc3ccccc3N)nc2c1,1.0,train,../data/images/CYP3A4/5722.png
5723.0,O=c1c(CCc2ccccc2)nc2cnc(N3CCNCC3)nc2n1Cc1ccc(F)cc1,1.0,train,../data/images/CYP3A4/5723.png
5724.0,Cn1c(NCC(=O)c2ccccc2)nc(-c2ccncc2)cc1=O,0.0,train,../data/images/CYP3A4/5724.png
5725.0,O=C1C2C3C=CC(C3)C2C(=O)N1/N=C/c1cn(Cc2ccc(F)cc2)c2ccccc12,1.0,train,../data/images/CYP3A4/5725.png
5726.0,C=CC[C@@H]1C=C[C@H](ON=C(C)C)[C@H](CO)O1,0.0,train,../data/images/CYP3A4/5726.png
5727.0,CC(C)[C@](N)(C(=O)O)c1ccccc1,0.0,train,../data/images/CYP3A4/5727.png
5728.0,Cc1ccc(C(=O)NCc2ccc(N3CCN(C(=O)OC(C)(C)C)CC3)cc2)cc1,0.0,train,../data/images/CYP3A4/5728.png
5729.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,1.0,train,../data/images/CYP3A4/5729.png
5730.0,CCN(CC(=O)NC1CCS(=O)(=O)C1)c1ccc(S(C)(=O)=O)cc1[N+](=O)[O-],0.0,train,../data/images/CYP3A4/5730.png
5731.0,COC(=O)/C=C\c1cc(O)ccc1O,0.0,train,../data/images/CYP3A4/5731.png
5732.0,O=C(CSCc1ccccc1Cl)NN1C(=O)c2ccccc2C1=O,1.0,train,../data/images/CYP3A4/5732.png
5733.0,Cc1ccc(CN2CC34C=CC(O3)C(C(=O)NCc3ccc5c(c3)OCO5)C4C2=O)cc1,1.0,train,../data/images/CYP3A4/5733.png
5734.0,COc1ccc(-n2c(=O)c(-c3cn(C)c4ccccc34)nc3cnc(OC)nc32)cc1,1.0,train,../data/images/CYP3A4/5734.png
5735.0,O=C1c2ccccc2C(Cc2ccncc2)(Cc2ccncc2)c2ccccc21,1.0,train,../data/images/CYP3A4/5735.png
5736.0,CS(=O)(=O)Nc1cccc(-c2ccc3ncnc(NC4CC4)c3c2)c1,1.0,train,../data/images/CYP3A4/5736.png
5737.0,COc1cc2c(cc1-c1cccnc1)CCC(=O)N2C,0.0,train,../data/images/CYP3A4/5737.png
5738.0,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)NN5CCN(C6CCCC6)CC5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,1.0,train,../data/images/CYP3A4/5738.png
5739.0,COC[C@@H](Oc1cc(C[C@@H]2C[S+]([O-])C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,1.0,train,../data/images/CYP3A4/5739.png
5740.0,Cc1nnc2nc(SCC(=O)NCC3CCCO3)n(-c3ccc(Br)cc3)c(N)c1-2,1.0,train,../data/images/CYP3A4/5740.png
5741.0,CN(C)c1ccc(/C=C2/C(=O)N(c3ccc([N+](=O)[O-])cc3)N=C2N2CCOCC2)cc1,0.0,train,../data/images/CYP3A4/5741.png
5742.0,COc1ccc(COC(=O)N/N=C2/C[C@@H](O)[C@@H](O)[C@@H]3[C@@H]4C(=O)N(Cc5ccccc5)C(=O)[C@H]4CC[C@@H]23)cc1,0.0,train,../data/images/CYP3A4/5742.png
5743.0,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C(=O)Nc6ccc(N7CCOCC7)nc6)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,0.0,train,../data/images/CYP3A4/5743.png
5744.0,C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,0.0,train,../data/images/CYP3A4/5744.png
5745.0,CC(C)(C)c1ccc(S(=O)(=O)/C=C\C#N)cc1,1.0,train,../data/images/CYP3A4/5745.png
5746.0,Cc1ccc(-n2ccnc2SCC(=O)N(CC(C)C)C2CCS(=O)(=O)C2)c(C)c1,0.0,train,../data/images/CYP3A4/5746.png
5747.0,Nc1ccc(N(S(=O)(=O)c2ccccc2)S(=O)(=O)c2ccccc2)c(Cl)c1,1.0,train,../data/images/CYP3A4/5747.png
5748.0,CC(=O)NCCc1ccccc1-c1cc([C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)no1,0.0,train,../data/images/CYP3A4/5748.png
5749.0,Clc1ccc(NCc2nnsc2Cl)cc1,0.0,train,../data/images/CYP3A4/5749.png
5750.0,Cc1cncn1-c1nccc(CCNCCCc2cccc(F)c2)n1,1.0,train,../data/images/CYP3A4/5750.png
5751.0,Cc1noc(C)c1-c1ccc2ncnc(NC3CCNCC3)c2c1,0.0,train,../data/images/CYP3A4/5751.png
5752.0,COC(=O)c1sccc1NC(=O)CSc1cc(Cl)ccc1Cl,1.0,train,../data/images/CYP3A4/5752.png
5753.0,CN(C)C(=O)c1cccc(NC(=O)Nc2ccc(-c3ccnc4[nH]cnc34)cc2)c1,1.0,train,../data/images/CYP3A4/5753.png
5754.0,N#C[C@H](c1ccccc1)N1CCCN([C@@H](C#N)c2ccccc2)[C@H]1c1ccccc1O,0.0,train,../data/images/CYP3A4/5754.png
5755.0,CC(C)C(NC(=O)C1CCCCC1)C(=O)NC1CCN(Cc2ccccc2)CC1,0.0,train,../data/images/CYP3A4/5755.png
5756.0,OCCCSCCO,0.0,train,../data/images/CYP3A4/5756.png
5757.0,O=C(Nc1ncc2c(n1)-c1ccccc1CC2)c1ccc(Cl)cc1,1.0,train,../data/images/CYP3A4/5757.png
5758.0,N=c1[nH]c2c(ncn2[C@H]2CC[C@@H](CO)O2)c(=O)n1C(=O)c1ccccc1,0.0,train,../data/images/CYP3A4/5758.png
5759.0,N=C(N)SCc1cc(Cl)cc(Cl)c1O,0.0,train,../data/images/CYP3A4/5759.png
5760.0,Cc1nccn1CCCN1C(=O)/C(=C/c2ccc(C#N)cc2)NC1=S,1.0,train,../data/images/CYP3A4/5760.png
5761.0,CCCCOC(=O)Nc1cccc(C(=O)OCC)c1,0.0,train,../data/images/CYP3A4/5761.png
5762.0,NC(=O)c1sc(-c2ccc(F)cc2)cc1N,1.0,train,../data/images/CYP3A4/5762.png
5763.0,Cn1c(-c2ccc3c(c2)OCO3)cnc1NCc1ccccc1,1.0,train,../data/images/CYP3A4/5763.png
5764.0,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)C(=O)c1ccc2nc(NCCN(C)C)oc2c1,1.0,train,../data/images/CYP3A4/5764.png
5765.0,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3c[nH]c4ncccc34)sc21,0.0,train,../data/images/CYP3A4/5765.png
5766.0,O=c1ccc2c(O)c3ccoc3cc2o1,0.0,train,../data/images/CYP3A4/5766.png
5767.0,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)Cc1ccccc1,1.0,train,../data/images/CYP3A4/5767.png
5768.0,O=C(O)Cc1cccnc1C(=O)O,0.0,train,../data/images/CYP3A4/5768.png
5769.0,CCCCCCc1c(O)noc1C[C@H](N)C(=O)O,0.0,train,../data/images/CYP3A4/5769.png
5770.0,COc1cccc(C(=O)Nc2cc(C(F)(F)F)ccc2Cl)c1,1.0,train,../data/images/CYP3A4/5770.png
5771.0,CCCCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,0.0,train,../data/images/CYP3A4/5771.png
