idx,smiles,SIDER,group,img_path
292.0,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)C(C)O)C(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1cnc[nH]1,0.0,train,../data/images/SIDER/292.png
293.0,CC(N)(Cc1ccc(O)cc1)C(=O)O,0.0,train,../data/images/SIDER/293.png
294.0,O=c1ncnc2[nH][nH]cc1-2,1.0,train,../data/images/SIDER/294.png
295.0,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,0.0,train,../data/images/SIDER/295.png
296.0,CC[C@H](C)[C@H](NC(=O)CN)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H]1CSSC[C@@H]2NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc3ccccc3)C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](Cc3cnc[nH]3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)O)[C@@H](C)O)[C@@H](C)O)CSSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)O)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC2=O)NC1=O)C(C)C,0.0,train,../data/images/SIDER/296.png
297.0,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.0,train,../data/images/SIDER/297.png
298.0,NC(Cc1ccc(OP(=O)(O)O)c(CO)c1)C(=O)O,0.0,train,../data/images/SIDER/298.png
299.0,CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2O,0.0,train,../data/images/SIDER/299.png
300.0,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,1.0,train,../data/images/SIDER/300.png
301.0,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,1.0,train,../data/images/SIDER/301.png
302.0,CCCNC1CCc2nc(N)sc2C1,1.0,train,../data/images/SIDER/302.png
303.0,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,0.0,train,../data/images/SIDER/303.png
304.0,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,1.0,train,../data/images/SIDER/304.png
305.0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,1.0,train,../data/images/SIDER/305.png
306.0,OCC(S)CS,0.0,train,../data/images/SIDER/306.png
307.0,CCC1(C)CC(=O)NC1=O,0.0,train,../data/images/SIDER/307.png
308.0,O=C([O-])CC([S-])C(=O)[O-],1.0,train,../data/images/SIDER/308.png
309.0,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,1.0,train,../data/images/SIDER/309.png
310.0,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,1.0,train,../data/images/SIDER/310.png
311.0,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,1.0,train,../data/images/SIDER/311.png
312.0,COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,0.0,train,../data/images/SIDER/312.png
313.0,CCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1.0,train,../data/images/SIDER/313.png
314.0,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,1.0,train,../data/images/SIDER/314.png
315.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,1.0,train,../data/images/SIDER/315.png
316.0,CSCCC(NC(=O)C(Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)C(N)CC(=O)O)C(=O)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,0.0,train,../data/images/SIDER/316.png
317.0,CCOC(=O)c1ccc(N)cc1,0.0,train,../data/images/SIDER/317.png
318.0,CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,1.0,train,../data/images/SIDER/318.png
319.0,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,0.0,train,../data/images/SIDER/319.png
320.0,O=[Fe]O,1.0,train,../data/images/SIDER/320.png
321.0,CC1=C2N=C(C=C3N=C(C(C)=C4[N-]C(C(CC(N)=O)C4(C)CCC(=O)NCC(C)OP(=O)([O-])OC4C(CO)OC(n5cnc6cc(C)c(C)cc65)C4O)C4(C)N=C1C(CCC(N)=O)C4(C)CC(N)=O)C(CCC(N)=O)C3(C)C)C(CCC(N)=O)C2(C)CC(N)=O,0.0,train,../data/images/SIDER/321.png
322.0,CCOC(=O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O,1.0,train,../data/images/SIDER/322.png
323.0,COCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1,1.0,train,../data/images/SIDER/323.png
324.0,CCC(C)(C)c1ccc(CC(C)CN2CC(C)OC(C)C2)cc1,0.0,train,../data/images/SIDER/324.png
325.0,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,0.0,train,../data/images/SIDER/325.png
326.0,NCCCCCC(=O)O,0.0,train,../data/images/SIDER/326.png
327.0,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,1.0,train,../data/images/SIDER/327.png
328.0,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,0.0,train,../data/images/SIDER/328.png
329.0,CC1Oc2ccc(C(C)(C)C)cc2O1,0.0,train,../data/images/SIDER/329.png
330.0,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,1.0,train,../data/images/SIDER/330.png
331.0,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,1.0,train,../data/images/SIDER/331.png
332.0,O=C([O-])c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)[O-])cc(=O)c34)cccc2o1,1.0,train,../data/images/SIDER/332.png
333.0,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,0.0,train,../data/images/SIDER/333.png
334.0,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,1.0,train,../data/images/SIDER/334.png
335.0,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,1.0,train,../data/images/SIDER/335.png
336.0,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,1.0,train,../data/images/SIDER/336.png
337.0,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,1.0,train,../data/images/SIDER/337.png
338.0,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,1.0,train,../data/images/SIDER/338.png
339.0,FC(F)OC(F)C(F)(F)F,1.0,train,../data/images/SIDER/339.png
340.0,CCCc1cc(=O)[nH]c(=S)[nH]1,1.0,train,../data/images/SIDER/340.png
341.0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.0,train,../data/images/SIDER/341.png
342.0,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,1.0,train,../data/images/SIDER/342.png
343.0,NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,1.0,train,../data/images/SIDER/343.png
344.0,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,1.0,train,../data/images/SIDER/344.png
345.0,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,1.0,train,../data/images/SIDER/345.png
346.0,[N-]=O,0.0,train,../data/images/SIDER/346.png
347.0,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21,1.0,train,../data/images/SIDER/347.png
348.0,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,1.0,train,../data/images/SIDER/348.png
349.0,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,0.0,train,../data/images/SIDER/349.png
350.0,CC(O)C(O)C1CNc2[nH]c(N)nc(=O)c2N1,0.0,train,../data/images/SIDER/350.png
351.0,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,0.0,train,../data/images/SIDER/351.png
352.0,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,1.0,train,../data/images/SIDER/352.png
353.0,c1ccc(C2(N3CCCCC3)CCCCC2)cc1,0.0,train,../data/images/SIDER/353.png
354.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0.0,train,../data/images/SIDER/354.png
355.0,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,1.0,train,../data/images/SIDER/355.png
356.0,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,1.0,train,../data/images/SIDER/356.png
357.0,O=C([O-])CN1CCN(CC(=O)[O-])CCN([C@H](CO)[C@H](O)CO)CCN(CC(=O)[O-])CC1,0.0,train,../data/images/SIDER/357.png
358.0,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,1.0,train,../data/images/SIDER/358.png
359.0,CC1C(c2ccccc2)OCCN1C,0.0,train,../data/images/SIDER/359.png
360.0,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,1.0,train,../data/images/SIDER/360.png
361.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,1.0,train,../data/images/SIDER/361.png
362.0,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,0.0,train,../data/images/SIDER/362.png
363.0,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,1.0,train,../data/images/SIDER/363.png
364.0,CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,1.0,train,../data/images/SIDER/364.png
365.0,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0.0,train,../data/images/SIDER/365.png
366.0,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C)[C@@H](C)CC)C(=O)O,0.0,train,../data/images/SIDER/366.png
367.0,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,0.0,train,../data/images/SIDER/367.png
368.0,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C,0.0,train,../data/images/SIDER/368.png
369.0,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,1.0,train,../data/images/SIDER/369.png
370.0,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,1.0,train,../data/images/SIDER/370.png
371.0,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,1.0,train,../data/images/SIDER/371.png
372.0,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CCN(CC(=O)[O-])C(COCc1ccccc1)C(=O)[O-],1.0,train,../data/images/SIDER/372.png
373.0,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,0.0,train,../data/images/SIDER/373.png
374.0,NCCNCCNCCNCCN,1.0,train,../data/images/SIDER/374.png
375.0,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,1.0,train,../data/images/SIDER/375.png
376.0,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CO,0.0,train,../data/images/SIDER/376.png
377.0,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,1.0,train,../data/images/SIDER/377.png
378.0,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1.0,train,../data/images/SIDER/378.png
379.0,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,1.0,train,../data/images/SIDER/379.png
380.0,NCCC(O)(P(=O)([O-])O)P(=O)([O-])O,1.0,train,../data/images/SIDER/380.png
381.0,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,0.0,train,../data/images/SIDER/381.png
382.0,Nc1nc2ccc(OC(F)(F)F)cc2s1,1.0,train,../data/images/SIDER/382.png
383.0,COc1ccccc1OCC(O)COC(N)=O,1.0,train,../data/images/SIDER/383.png
384.0,CNCCCC1c2ccccc2C=Cc2ccccc21,1.0,train,../data/images/SIDER/384.png
385.0,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,0.0,train,../data/images/SIDER/385.png
386.0,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,1.0,train,../data/images/SIDER/386.png
387.0,NC(=NCCCCCCN=C(N)N=C(N)Nc1ccc(Cl)cc1)N=C(N)Nc1ccc(Cl)cc1,0.0,train,../data/images/SIDER/387.png
388.0,c1cnc2cc3c(cc2n1)C1CNCC3C1,1.0,train,../data/images/SIDER/388.png
389.0,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,1.0,train,../data/images/SIDER/389.png
390.0,S=P(N1CC1)(N1CC1)N1CC1,1.0,train,../data/images/SIDER/390.png
391.0,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,1.0,train,../data/images/SIDER/391.png
392.0,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,0.0,train,../data/images/SIDER/392.png
393.0,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])nc2)cc1,0.0,train,../data/images/SIDER/393.png
394.0,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,1.0,train,../data/images/SIDER/394.png
395.0,O=C(O)C1=C/C(=N/Nc2ccc(O)c(C(=O)O)c2)C=CC1=O,1.0,train,../data/images/SIDER/395.png
396.0,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,0.0,train,../data/images/SIDER/396.png
397.0,COc1cc([C@@H]2c3cc4c(cc3[C@@H](OC3OC5COC(C)OC5C(O)C3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OP(=O)(O)O,1.0,train,../data/images/SIDER/397.png
398.0,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,0.0,train,../data/images/SIDER/398.png
399.0,[Y],0.0,train,../data/images/SIDER/399.png
400.0,CCN1C(=O)NC(c2ccccc2)C1=O,0.0,train,../data/images/SIDER/400.png
401.0,CN1CC2c3ccccc3Oc3ccc(Cl)cc3[C@@H]2C1,1.0,train,../data/images/SIDER/401.png
402.0,Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,1.0,train,../data/images/SIDER/402.png
403.0,[Ba+2],0.0,train,../data/images/SIDER/403.png
404.0,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,0.0,train,../data/images/SIDER/404.png
405.0,O=CCC(O)C=O,0.0,train,../data/images/SIDER/405.png
406.0,CSCC[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC1C=NC=N1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)OC(=O)CNC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](N)CCCNC(=N)N)C(C)C)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O,0.0,train,../data/images/SIDER/406.png
407.0,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,1.0,train,../data/images/SIDER/407.png
408.0,Clc1ccc2nsnc2c1NC1=NCCN1,1.0,train,../data/images/SIDER/408.png
409.0,O=P(O)(O)CP(=O)(O)O,0.0,train,../data/images/SIDER/409.png
410.0,CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,1.0,train,../data/images/SIDER/410.png
411.0,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,1.0,train,../data/images/SIDER/411.png
412.0,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,1.0,train,../data/images/SIDER/412.png
413.0,CCOc1ccccc1OCCN[C@@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,0.0,train,../data/images/SIDER/413.png
414.0,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,0.0,train,../data/images/SIDER/414.png
415.0,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,1.0,train,../data/images/SIDER/415.png
416.0,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)CC,1.0,train,../data/images/SIDER/416.png
417.0,CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)[nH]c12,0.0,train,../data/images/SIDER/417.png
418.0,OB1OCc2cc(F)ccc21,0.0,train,../data/images/SIDER/418.png
419.0,CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CO)[C@@H](C)CC)[C@@H](C)O)C(C)C)[C@@H](C)O)C(=O)N[C@@H](C)C(N)=O,0.0,train,../data/images/SIDER/419.png
420.0,NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O,1.0,train,../data/images/SIDER/420.png
421.0,[OH-],0.0,train,../data/images/SIDER/421.png
422.0,CC(C)C(=O)OCC(=O)[C@@]12OC(C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,0.0,train,../data/images/SIDER/422.png
423.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC[NH+](C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,0.0,train,../data/images/SIDER/423.png
424.0,CC(O)C(=O)O,0.0,train,../data/images/SIDER/424.png
425.0,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0.0,train,../data/images/SIDER/425.png
426.0,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(OC)c1O,0.0,train,../data/images/SIDER/426.png
427.0,O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,1.0,train,../data/images/SIDER/427.png
428.0,CC1OC(C)OC(C)O1,1.0,train,../data/images/SIDER/428.png
429.0,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.0,train,../data/images/SIDER/429.png
430.0,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21,1.0,train,../data/images/SIDER/430.png
431.0,O=NN(CCCl)C(=O)NC1CCCCC1,1.0,train,../data/images/SIDER/431.png
432.0,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,0.0,train,../data/images/SIDER/432.png
433.0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,1.0,train,../data/images/SIDER/433.png
434.0,CNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-],0.0,train,../data/images/SIDER/434.png
