idx,smiles,Caco2,group,img_path
1232.0,Cc1nc(-c2nc[nH]n2)ccc1-c1cnc2c(n1)N([C@H]1CC[C@@H](O)CC1)C(=O)CN2,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1232.png
1233.0,COc1c(NC(=O)c2ccc(C)c(N3C=C(C(=O)NCC(C)(C)CN(C)C)NN3)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1233.png
1234.0,COc1c(NC(=O)c2ccc(C)c(N3C=C(C(=O)NCC(C)(C)O)NN3)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1234.png
1235.0,CC(C)(C)CCn1c(=O)c(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c(O)c2cccn21,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1235.png
1236.0,CC(C)CCn1c(=O)c(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c(O)c2cccn21,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1236.png
1237.0,CC(C)CCn1c(=O)c(C2=CS(=O)(=O)c3cc(N(C)S(C)(=O)=O)ccc3N2)c(O)c2cccn21,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1237.png
1238.0,CCCN1CCO[C@H](c2cccc(O)c2)C1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1238.png
1239.0,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2ccc(F)cc2F)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1239.png
1240.0,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2ccccc2)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1240.png
1241.0,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2ccc(F)cc2)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1241.png
1242.0,C=C(CC[C@@H](C(=O)O)[C@H]1[C@H](O)C[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@H](O)CC[C@]4(C)C3=CC[C@]12C)C(C)C,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1242.png
1243.0,O=C(NC1CC1)c1ccc(F)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1243.png
1244.0,O=C(NC1CC1)c1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1244.png
1245.0,COc1ccc(C(=O)NC2CC2)c(OC[C@@H](O)CN2CCC3(CC2)Cc2cc(Cl)ccc2O3)c1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1245.png
1246.0,O=C(NC1CC1)c1ccccc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1246.png
1247.0,O=C(NCCc1ccccc1)c1ccc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)nn1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1247.png
1248.0,O=C(NC[C@H](O)c1ccccc1)c1ccc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)nn1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1248.png
1249.0,O=C(NC[C@@H](O)c1ccccc1)c1ccc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)nn1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1249.png
1250.0,CC[C@H]1C[C@@H](n2c(=O)nc(-c3cnn(C)c3)c3oc4cc(C#N)c(-c5cnn(C)c5)nc4c32)CCO1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1250.png
1251.0,CC[C@H]1C[C@@H](n2c(=O)nc(-c3cnn(C)c3)c3oc4ccc(-c5cnn(C)c5)nc4c32)CCO1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1251.png
1252.0,Cc1nc2ccncc2n1C1C[C@H]2CC[C@@H](C1)N2CCC(NC(=O)C1CC[S+]([O-])CC1)c1cccc(F)c1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1252.png
1253.0,O=C(O)/C=C/c1ccc(NC(=O)C2(NC(=O)c3ccc4c(c3)nc(-c3ccccn3)n4C3CCCCC3)CCCC2)cc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1253.png
1254.0,O=C(NO)c1cnc(N2C[C@H]3CN(Cc4ccc5ccccc5c4)C[C@H]3C2)nc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1254.png
1255.0,c1cnc(-c2oc3cnccc3c2Nc2ccc3c(c2)Cc2c[nH]nc2-3)nc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1255.png
1256.0,CN1CCC(NC(=O)c2ccc3c(C4CCCCC4)c(-c4ccccn4)n(C)c3c2)(C(=O)Nc2ccc(/C=C/C(=O)O)cc2)CC1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1256.png
1257.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@](OC)(c2ccc(-c3cnn(C)c3)cc2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1257.png
1258.0,Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(S(C)(=O)=O)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1258.png
1259.0,CC(=O)N1C[C@H](C(=O)NO)[C@H](NC(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)C1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1259.png
1260.0,COC(=O)N1C[C@H](C(=O)NO)[C@H](NC(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)C1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1260.png
1261.0,Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(C(=O)OC(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1261.png
1262.0,Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1262.png
1263.0,C=C(C)CN1C[C@H](C(=O)NO)[C@H](NC(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)C1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1263.png
1264.0,Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(C(=O)C(C)(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1264.png
1265.0,C#CCN1C[C@H](C(=O)NO)[C@H](NC(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)C1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1265.png
1266.0,Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(C(=O)C(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1266.png
1267.0,C=CCN1C[C@H](C(=O)NO)[C@H](NC(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)C1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1267.png
1268.0,Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(CC(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1268.png
1269.0,Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(C(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1269.png
1270.0,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1270.png
1271.0,Cc1cc(COc2ccc(C(=O)N[C@@H]3CCCC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1271.png
1272.0,Cc1cc(COc2ccc(C(=O)NC3(CC(=O)NO)CCCCC3)cc2)c2ccccc2n1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1272.png
1273.0,C[C@@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1273.png
1274.0,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CC1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1274.png
1275.0,CCNCC(=O)Nc1ccc(-c2nc(=O)n(CCOC)c3c2oc2ccc(-c4ccc5c(c4)CCN(C)C5)cc23)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1275.png
1276.0,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1276.png
1277.0,Oc1ccc(-c2cnc(-c3cccc(O)c3)o2)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1277.png
1278.0,N#Cc1ccc(CCNC(=O)[C@@H]2CCCN(c3cc(N4CCC(C(=O)O)CC4)nc(C(F)(F)F)n3)C2)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1278.png
1279.0,CC1(C(=O)O)CCN(c2cc(N3CCC[C@@H](C(=O)NCCc4ccc(C#N)cc4)C3)nc(C(F)(F)F)n2)CC1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1279.png
1280.0,O=C(Nc1cnc(-c2ccncc2)c(-c2ccccn2)n1)C1CC1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1280.png
1281.0,COc1cc(C(=O)N2CC[C@](CCN3CCC(C(N)=O)(c4ccccc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1281.png
1282.0,O=C(c1ccc(CN2CCOCC2)cc1)N1CCN(C2CC2)CC1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1282.png
1283.0,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccc(C(=O)O)cc3)c1)CC2,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1283.png
1284.0,Cn1cncc1CN1CC(N(CC2CCN(C(=O)c3cccs3)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1284.png
1285.0,Oc1cccc(-c2ccc3cc(O)ccc3c2)c1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1285.png
1286.0,CCCCn1c(-c2cc(-c3cccc4[nH]ncc34)ccc2C)cn2c3c(=O)[nH]c(=O)n(C)c3nc12,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1286.png
1287.0,COC(=O)C(C)NP(=O)(OC[C@@H]1C=C[C@H](n2cc(C)c(=O)[nH]c2=O)O1)Oc1ccc(Br)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1287.png
1288.0,COC(=O)C(C)NP(=O)(OC[C@@H]1C=C[C@H](n2cc(C)c(=O)[nH]c2=O)O1)Oc1ccccc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1288.png
1289.0,COC(=O)C(C)NP(=O)(OC[C@@H]1C=C[C@H](n2cc(C)c(=O)[nH]c2=O)O1)Oc1ccc(OC)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1289.png
1290.0,COC(=O)C(C)NP(=O)(OC[C@@H]1C=C[C@H](n2cc(C)c(=O)[nH]c2=O)O1)Oc1ccc(C)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1290.png
1291.0,COC(=O)C(C)NP(=O)(OC[C@@H]1C=C[C@H](n2cc(C)c(=O)[nH]c2=O)O1)Oc1ccc(Cl)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1291.png
1292.0,CCN1CCN(C(=O)Cn2c(-c3ccoc3)c(C3CCCCC3)c3ccc(C(=O)O)cc32)CC1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1292.png
1293.0,CN1CCN(C(=O)Cn2c(-c3ccoc3)c(C3CCCCC3)c3ccc(C(=O)O)cc32)CC1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1293.png
1294.0,CC(C)N1CCN(C(=O)Cn2c(-c3ccoc3)c(C3CCCCC3)c3ccc(C(=O)O)cc32)CC1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1294.png
1295.0,COc1cc(Nc2nc(N[C@H]3CCCC[C@H]3N)n3cnnc3c2C(N)=O)cc(OC)c1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1295.png
1296.0,CC1(c2cccc(-c3cccnc3)c2)N=C(N)c2ccccc2O1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1296.png
1297.0,CC1(c2cccc(-c3cccnc3)c2)N=C(N)c2c(F)cccc2O1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1297.png
1298.0,CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1298.png
1299.0,O=C(NCc1ccccc1)c1ccc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)nn1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1299.png
1300.0,CCO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1300.png
1301.0,O=C(OCc1ccccc1)c1ccccc1-c1ccc(CN2CCC(COC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1301.png
1302.0,Cc1oc(=O)oc1COC(=O)c1ccccc1-c1ccc(CN2CCC(COC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1302.png
1303.0,COc1ncnc(Cn2cc(C(=O)NCC3CC3)c3ncccc32)c1C,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1303.png
1304.0,Cc1nc(N)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1304.png
1305.0,CC(C)(C)c1ccc2oc(N3CCCN(C(=O)C4CCOCC4)CC3)nc2c1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1305.png
1306.0,O=C(NCCO)c1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1306.png
1307.0,CNC(=O)c1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(F)ccc1O2,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1307.png
1308.0,CC(=O)Nc1ccc(O)cc1OC[C@@H](N)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1308.png
1309.0,CC(=O)Nc1ccc(F)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1309.png
1310.0,CNC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(F)ccc1O2,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1310.png
1311.0,CC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(F)ccc1O2,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1311.png
1312.0,CNC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1312.png
1313.0,CC(=O)Nc1ccccc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(F)ccc1O2,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1313.png
1314.0,CC(=O)Nc1ccc(O)cc1OC[C@@H](N)CN1CCC2(CC1)Cc1ccccc1O2,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1314.png
1315.0,CNC(=O)c1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1315.png
1316.0,NC(=O)Nc1ccc(F)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1316.png
1317.0,CC(=O)Nc1ccc(O)cc1OC[C@@H](N)CN1CCC2(CC1)Cc1cc(F)ccc1O2,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1317.png
1318.0,NC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1318.png
1319.0,CC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1319.png
1320.0,CC(=O)Nc1ccc(F)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(F)ccc1O2,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1320.png
1321.0,NC(=O)Nc1ccccc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1321.png
1322.0,CC(=O)Nc1ccccc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1322.png
1323.0,COc1ccc(NC(C)=O)c(OC[C@@H](O)CN2CCC3(CC2)Cc2cc(Cl)ccc2O3)c1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1323.png
1324.0,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)NC(C1=C(O)[C@@H]3CCC[C@@H]3N(Cc3ccc(F)cc3)C1=O)=N2,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1324.png
1325.0,CCN1CCN(S(=O)(=O)c2cnc(OCCOC)c(-c3nc4c5n(nc4c(=O)[nH]3)CCCC5C)c2)CC1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1325.png
1326.0,CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(-c4cnccn4)c4ccccc43)cc1C2,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1326.png
1327.0,O=c1ccn(CCO)c(Cc2ccccc2O)c1O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1327.png
1328.0,O=C(Nc1ccccc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2)N1CCCC1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1328.png
1329.0,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1329.png
1330.0,COc1ccc(NC(=O)c2ccc(Cn3ccnn3)c3ccccc23)c(C(=O)NCC2CCC2)n1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1330.png
1331.0,COCCCn1c(=O)nc(-c2ccc(N3CCN(C4CC4)CC3)cc2)c2oc3ccc(Cl)cc3c21,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1331.png
1332.0,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1332.png
1333.0,CN(C)CCNC(=O)c1oc2cnccc2c1Nc1ccc2c(c1)CC/C2=N\O,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1333.png
1334.0,COc1ccccc1Oc1cccc(CN2CCC(NC(=O)C3(c4ccccc4)CCNCC3)CC2)c1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1334.png
1335.0,CCN1CCC(C(=O)NC2(C(=O)O)CCN(Cc3cccc(Oc4ccccc4Cl)c3)CC2)(c2ccccc2)CC1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1335.png
1336.0,COC(=O)N(C)c1cc2c(NCc3ccc(OC)c(Cl)c3)ncnc2c(CCO)c1OC,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1336.png
1337.0,CCC(=O)Nc1cc2c(NCc3ccc(OC)c(Cl)c3)ncnc2c(CCO)c1OC,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1337.png
1338.0,CCC(=O)N(C)c1cc2c(NCc3ccc(OC)c(Cl)c3)ncnc2c(CCO)c1OC,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1338.png
1339.0,COc1ccc(CNc2ncnc3c(CCO)c(OC)c(NC(C)=O)cc23)cc1Cl,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1339.png
1340.0,CN(C(=O)COc1ccccc1)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1340.png
1341.0,CNc1oc(-c2cccc3ccccc23)nc1C#N,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1341.png
1342.0,Cn1c(-c2cnccn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCC3)cc21,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1342.png
1343.0,C[C@H](NC(=O)C(=O)Nc1ccccc1C(C)(C)C)C1=N[C@H]2CC(=O)O[C@@]2(COc2c(F)c(F)cc(F)c2F)O1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1343.png
1344.0,CN(Cc1c2c(=O)n(-c3ccccc3Cl)[nH]c2cc(=O)n1Cc1ccncc1)c1ccccc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1344.png
1345.0,Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(C(C)(C)C)CC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1345.png
1346.0,Cc1cc(COc2ccc(C(=O)N[C@@H]3CNCC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1346.png
1347.0,Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(CCN(C)C)CC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1347.png
1348.0,O=C(NCCN1CCOCC1)c1cc(Oc2ccc3sc(Nc4ccc(Br)cc4)nc3c2)ccn1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1348.png
1349.0,O=C(CCC1=CCN(CCCc2ccccc2)C1=O)NO,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1349.png
1350.0,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1350.png
1351.0,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc1c[nH]cn1)C(C)C)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)O,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1351.png
1352.0,Cc1ccc(-c2nn(Cc3ccccc3)c(=O)c(C3=CS(=O)(=O)c4ccccc4N3)c2O)s1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1352.png
1353.0,CSc1nc2ccccc2n1Cc1ccc(C(=O)N[C@@H]2CNC[C@@H]2C(=O)NO)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1353.png
1354.0,CC(C)c1nc2ccccc2n1Cc1ccc(C(=O)N[C@@H]2CNC[C@@H]2C(=O)NO)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1354.png
1355.0,C#CCN1C[C@H](C(=O)NO)[C@H](NC(=O)c2ccc(Cn3c(C(C)C)nc4ccccc43)cc2)C1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1355.png
1356.0,Cc1nc2ccccc2n1Cc1ccc(C(=O)N[C@@H]2CN(C(=O)OC(C)(C)C)C[C@@H]2C(=O)NO)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1356.png
1357.0,CC(C)c1nc2ccccc2n1Cc1ccc(C(=O)N[C@@H]2CN(C(=O)OC(C)(C)C)C[C@@H]2C(=O)NO)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1357.png
1358.0,Cc1nc2ccccc2n1Cc1ccc(C(=O)N[C@@H]2CNC[C@@H]2C(=O)NO)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1358.png
1359.0,C#CCN1C[C@H](C(=O)NO)[C@H](NC(=O)c2ccc(Cn3c(C(C)(C)C)nc4ccccc43)cc2)C1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1359.png
1360.0,CSc1nc2ccccc2n1Cc1ccc(C(=O)N[C@@H]2CN(C(=O)OC(C)(C)C)C[C@@H]2C(=O)NO)cc1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1360.png
1361.0,COc1ccccc1CC(c1ccccc1)N1CCNCC1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1361.png
1362.0,CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1362.png
1363.0,Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCN(S(C)(=O)=O)CC3)c2)[nH]1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1363.png
1364.0,O=C1COc2ccc(CN[C@H]3CCN(CCn4c(=O)ccc5ncc(F)cc54)C[C@H]3F)nc2N1,1.0,train,../data/images/balanced_scaffold_seed99_Caco2/1364.png
1365.0,O=C1COc2ccc(CN[C@@H]3CCN(CCn4c(=O)ccc5ncc(F)cc54)C[C@@H]3F)nc2N1,0.0,train,../data/images/balanced_scaffold_seed99_Caco2/1365.png
